post_date,tags,score_days,favourites_days,answers_days,comments_days,usage_cnt
"2017-06-22 00:00:00","<rust>","5","1","2","1","3"
"2014-12-06 00:00:00","<fortran>","","","1","4","1"
"2016-05-30 00:00:00","<rust>","3","1","4","2","3"
"2016-10-04 00:00:00","<perl>","11","1","3","10","3"
"2017-07-23 00:00:00","<fortran>","2","1","1","15","2"
"2015-11-08 00:00:00","<rust>","7","0","1","","1"
"2015-11-27 00:00:00","<fortran>","1","0","2","","1"
"2012-02-24 00:00:00","<perl>","2","0","5","3","3"
"2014-10-21 00:00:00","<fortran>","","","2","","1"
"2017-08-27 00:00:00","<perl>","1","0","1","","1"
"2011-05-24 00:00:00","<perl>","7","2","10","","3"
"2011-08-22 00:00:00","<perl>","7","0","11","3","5"
"2010-03-12 00:00:00","<perl>","7","0","4","6","2"
"2017-07-22 00:00:00","<rust>","1","0","1","1","1"
"2014-03-06 00:00:00","<fortran>","","","1","","1"
"2015-08-25 00:00:00","<fortran>","3","0","2","2","1"
"2017-12-20 00:00:00","<rust>","7","0","3","6","3"
"2016-09-30 00:00:00","<perl>","-3","0","2","8","1"
"2011-01-11 00:00:00","<perl>","0","1","5","7","3"
"2011-12-06 00:00:00","<perl>","4","0","8","16","4"
"2017-03-22 00:00:00","<rust>","3","0","2","1","2"
"2010-06-30 00:00:00","<perl>","4","0","6","2","2"
"2012-10-23 00:00:00","<perl>","1","0","8","15","5"
"2013-07-11 00:00:00","<perl>","-9","1","14","19","9"
"2014-10-26 00:00:00","<rust>","","","3","","2"
"2015-08-19 00:00:00","<rust>","","","","2","1"
"2011-10-04 00:00:00","<perl>","-3","0","6","9","3"
"2016-06-13 00:00:00","<rust>","6","1","7","9","5"
"2012-04-03 00:00:00","<perl>","5","1","4","","2"
"2016-05-17 00:00:00","<rust>","5","0","4","5","3"
"2015-05-20 00:00:00","<fortran>","3","0","3","","1"
"2016-03-29 00:00:00","<rust>","6","1","4","1","3"
"2015-02-15 00:00:00","<rust>","2","0","3","7","3"
"2013-11-29 00:00:00","<perl>","4","0","11","12","6"
"2017-02-07 00:00:00","<fortran>","","","1","","1"
"2017-09-25 00:00:00","<rust>","1","0","1","5","2"
"2014-10-09 00:00:00","<fortran>","1","0","","7","1"
"2017-08-08 00:00:00","<perl>","5","1","8","5","4"
"2016-01-05 00:00:00","<fortran>","1","0","4","2","2"
"2015-01-13 00:00:00","<perl>","1","0","6","9","3"
"2017-10-14 00:00:00","<rust>","","","1","1","2"
"2015-05-19 00:00:00","<perl>","-1","0","5","6","2"
"2014-11-30 00:00:00","<rust>","4","0","5","5","4"
"2009-03-25 00:00:00","<perl>","0","0","3","3","1"
"2012-01-06 00:00:00","<perl>","","","6","4","3"
"2011-06-17 00:00:00","<perl>","-1","0","8","10","2"
"2015-08-24 00:00:00","<fortran>","1","0","2","2","1"
"2017-09-18 00:00:00","<perl>","","","2","8","1"
"2015-04-29 00:00:00","<rust>","18","1","7","10","7"
"2010-07-18 00:00:00","<perl>","5","0","3","2","1"
"2012-09-15 00:00:00","<perl>","1","0","2","3","2"
"2014-09-12 00:00:00","<perl>","-1","0","2","4","1"
"2014-05-08 00:00:00","<fortran>","","","2","2","1"
"2012-05-16 00:00:00","<perl>","0","0","9","1","3"
"2014-11-06 00:00:00","<rust>","3","0","2","","1"
"2010-01-07 00:00:00","<fortran>","2","0","3","7","1"
"2010-09-09 00:00:00","<pascal>","","","2","3","1"
"2016-02-23 00:00:00","<perl>","0","0","1","1","1"
"2017-07-09 00:00:00","<perl>","1","0","4","","1"
"2011-09-22 00:00:00","<perl>","11","0","14","13","5"
"2015-08-13 00:00:00","<perl>","1","1","6","7","4"
"2015-09-02 00:00:00","<rust>","11","1","1","","1"
"2017-01-25 00:00:00","<rust>","9","1","1","","1"
"2012-09-08 00:00:00","<perl>","2","2","4","9","2"
"2014-05-03 00:00:00","<rust>","4","0","2","2","2"
"2016-04-29 00:00:00","<rust>","3","0","4","12","4"
"2013-09-18 00:00:00","<perl>","7","3","7","8","5"
"2017-06-09 00:00:00","<perl>","0","2","2","10","2"
"2012-03-14 00:00:00","<perl>","3","1","4","1","2"
"2014-08-23 00:00:00","<rust>","6","0","4","2","4"
"2017-10-12 00:00:00","<rust>","2","0","1","2","1"
"2015-02-14 00:00:00","<rust>","3","0","3","4","2"
"2013-10-23 00:00:00","<perl>","0","0","11","17","7"
"2016-01-11 00:00:00","<rust>","3","0","4","2","2"
"2010-04-29 00:00:00","<perl>","6","0","2","3","1"
"2015-05-05 00:00:00","<perl>","3","0","13","15","6"
"2015-04-08 00:00:00","<rust>","4","0","7","5","4"
"2014-09-25 00:00:00","<rust>","","","2","","2"
"2016-07-25 00:00:00","<pascal>","","","1","7","1"
"2012-11-26 00:00:00","<perl>","1","0","3","4","1"
"2009-10-01 00:00:00","<perl>","-3","0","5","21","1"
"2014-01-27 00:00:00","<perl>","2","0","11","9","5"
"2012-02-02 00:00:00","<perl>","5","0","8","7","4"
"2016-10-24 00:00:00","<perl>","-1","1","7","23","3"
"2011-06-16 00:00:00","<perl>","4","0","6","2","2"
"2015-02-23 00:00:00","<rust>","18","1","8","9","6"
"2013-03-12 00:00:00","<perl>","3","0","11","20","8"
"2014-07-23 00:00:00","<perl>","6","0","12","1","6"
"2015-12-31 00:00:00","<perl>","4","0","5","2","2"
"2015-07-04 00:00:00","<rust>","16","1","7","3","5"
"2015-01-07 00:00:00","<rust>","7","0","4","2","2"
"2015-02-07 00:00:00","<rust>","7","0","5","1","3"
"2014-03-28 00:00:00","<pascal>","","","3","5","1"
"2015-11-01 00:00:00","<perl>","-4","0","1","","1"
"2010-02-04 00:00:00","<perl>","1","0","3","","1"
"2015-01-18 00:00:00","<rust>","3","0","6","3","5"
"2012-04-18 00:00:00","<fortran>","","","1","","1"
"2017-04-04 00:00:00","<rust>","4","0","5","7","3"
"2015-02-24 00:00:00","<perl>","5","1","7","9","4"
"2017-10-14 00:00:00","<perl>","-4","0","1","2","1"
"2013-12-02 00:00:00","<perl>","3","2","8","7","4"
"2013-08-17 00:00:00","<perl>","2","0","6","2","3"
"2013-05-18 00:00:00","<perl>","-3","0","5","17","4"
"2015-10-02 00:00:00","<rust>","6","0","4","4","2"
"2013-08-18 00:00:00","<perl>","2","0","11","5","6"
"2016-07-28 00:00:00","<pascal>","0","0","2","5","1"
"2016-07-29 00:00:00","<perl>","1","0","1","10","1"
"2010-11-09 00:00:00","<perl>","1","0","6","3","3"
"2009-08-05 00:00:00","<perl>","0","0","13","9","3"
"2017-01-04 00:00:00","<fortran>","1","0","2","1","2"
"2014-01-28 00:00:00","<fortran>","2","0","2","1","1"
"2016-03-27 00:00:00","<perl>","2","0","1","","1"
"2009-10-22 00:00:00","<perl>","-2","0","5","3","1"
"2009-05-01 00:00:00","<fortran>","1","0","2","2","1"
"2014-10-16 00:00:00","<rust>","3","0","1","","1"
"2011-02-11 00:00:00","<perl>","10","1","5","2","1"
"2012-10-28 00:00:00","<fortran>","","","1","","1"
"2017-03-11 00:00:00","<perl>","12","1","1","","1"
"2014-07-25 00:00:00","<perl>","2","0","16","9","7"
"2014-06-28 00:00:00","<perl>","","","3","12","2"
"2014-08-04 00:00:00","<perl>","2","0","4","10","5"
"2016-01-24 00:00:00","<rust>","3","2","3","1","1"
"2016-08-22 00:00:00","<rust>","13","0","6","4","5"
"2017-06-07 00:00:00","<perl>","1","0","1","","1"
"2017-01-17 00:00:00","<perl>","5","2","3","21","3"
"2015-02-27 00:00:00","<rust>","2","0","3","5","2"
"2015-12-19 00:00:00","<rust>","1","0","2","","1"
"2016-03-16 00:00:00","<rust>","12","2","4","7","2"
"2016-04-01 00:00:00","<rust>","5","0","5","18","4"
"2014-08-14 00:00:00","<fortran>","3","0","3","5","2"
"2016-11-15 00:00:00","<rust>","5","0","4","3","3"
"2015-03-10 00:00:00","<perl>","0","0","13","22","6"
"2009-07-25 00:00:00","<perl>","4","0","6","2","1"
"2014-11-07 00:00:00","<perl>","4","0","5","3","4"
"2016-03-13 00:00:00","<fortran>","","","1","","1"
"2010-10-04 00:00:00","<perl>","6","1","5","6","2"
"2016-02-22 00:00:00","<rust>","7","0","4","","2"
"2014-09-24 00:00:00","<fortran>","3","0","1","","1"
"2017-06-14 00:00:00","<fortran>","","","","11","1"
"2015-01-05 00:00:00","<perl>","14","3","9","8","4"
"2015-03-19 00:00:00","<perl>","2","1","12","21","7"
"2017-10-22 00:00:00","<perl>","-1","0","2","","2"
"2013-11-21 00:00:00","<perl>","2","0","7","9","5"
"2011-06-13 00:00:00","<perl>","3","0","6","","2"
"2011-03-18 00:00:00","<perl>","","","1","4","1"
"2015-03-24 00:00:00","<rust>","2","0","3","13","3"
"2015-09-24 00:00:00","<perl>","3","0","3","7","2"
"2017-12-23 00:00:00","<rust>","4","0","3","3","3"
"2010-10-03 00:00:00","<perl>","0","0","5","4","3"
"2014-09-23 00:00:00","<fortran>","0","0","1","","1"
"2017-08-11 00:00:00","<perl>","1","0","7","9","5"
"2013-08-09 00:00:00","<perl>","","","4","9","3"
"2015-03-25 00:00:00","<perl>","1","0","6","2","2"
"2013-09-20 00:00:00","<perl>","4","0","5","","2"
"2015-08-04 00:00:00","<perl>","-2","0","3","5","2"
"2016-07-17 00:00:00","<rust>","","","1","","1"
"2014-02-10 00:00:00","<perl>","2","0","12","8","4"
"2017-12-31 00:00:00","<rust>","","","1","5","2"
"2009-05-12 00:00:00","<perl>","1","1","3","","1"
"2014-05-31 00:00:00","<perl>","1","0","6","2","2"
"2016-08-27 00:00:00","<rust>","20","0","8","4","4"
"2010-09-05 00:00:00","<pascal>","","","4","1","1"
"2011-04-12 00:00:00","<perl>","","","1","","1"
"2017-12-19 00:00:00","<perl>","2","1","5","21","4"
"2017-06-30 00:00:00","<rust>","","","1","3","1"
"2012-02-18 00:00:00","<perl>","-2","0","6","4","2"
"2016-10-31 00:00:00","<perl>","5","2","12","13","6"
"2015-01-23 00:00:00","<perl>","4","1","17","18","8"
"2011-02-22 00:00:00","<perl>","7","1","16","10","5"
"2015-11-03 00:00:00","<rust>","","","3","","2"
"2015-01-07 00:00:00","<perl>","2","0","9","26","7"
"2013-10-22 00:00:00","<fortran>","2","0","1","","1"
"2013-08-03 00:00:00","<perl>","1","0","4","2","1"
"2010-04-23 00:00:00","<perl>","10","0","8","1","2"
"2017-09-14 00:00:00","<rust>","-1","0","2","2","2"
"2016-11-05 00:00:00","<rust>","7","0","3","5","2"
"2016-05-07 00:00:00","<perl>","-1","0","2","6","2"
"2017-10-05 00:00:00","<rust>","","","","1","1"
"2014-08-31 00:00:00","<perl>","-3","1","8","7","5"
"2015-01-12 00:00:00","<rust>","16","0","6","2","5"
"2015-04-18 00:00:00","<fortran>","1","1","1","","1"
"2011-03-02 00:00:00","<perl>","4","1","15","3","7"
"2014-05-14 00:00:00","<rust>","2","0","1","","1"
"2013-04-08 00:00:00","<perl>","-5","2","17","10","9"
"2012-01-09 00:00:00","<perl>","5","1","15","8","5"
"2013-04-16 00:00:00","<fortran>","","","1","1","1"
"2016-03-24 00:00:00","<rust>","1","0","","6","2"
"2016-04-03 00:00:00","<rust>","13","1","11","6","7"
"2010-05-24 00:00:00","<perl>","2","0","1","","1"
"2013-06-25 00:00:00","<fortran>","","","1","3","2"
"2015-02-03 00:00:00","<pascal>","","","","3","1"
"2012-05-28 00:00:00","<perl>","1","0","2","2","1"
"2017-09-04 00:00:00","<perl>","","","1","1","1"
"2010-09-22 00:00:00","<perl>","","","4","4","1"
"2014-12-31 00:00:00","<perl>","5","0","3","16","3"
"2015-01-13 00:00:00","<rust>","9","0","4","6","3"
"2011-05-31 00:00:00","<perl>","6","2","8","1","3"
"2015-01-27 00:00:00","<perl>","2","0","6","12","3"
"2014-02-20 00:00:00","<fortran>","2","0","3","","2"
"2010-01-20 00:00:00","<fortran>","","","2","","1"
"2016-06-28 00:00:00","<perl>","1","0","2","3","2"
"2015-08-20 00:00:00","<perl>","6","2","12","22","6"
"2015-12-27 00:00:00","<rust>","1","0","1","1","1"
"2012-01-05 00:00:00","<fortran>","","","1","","1"
"2016-03-10 00:00:00","<rust>","","","","2","1"
"2010-04-24 00:00:00","<fortran>","","","2","","1"
"2016-05-26 00:00:00","<perl>","2","2","4","6","2"
"2012-06-27 00:00:00","<perl>","15","0","12","11","7"
"2016-01-23 00:00:00","<perl>","-1","0","5","6","3"
"2017-05-27 00:00:00","<perl>","1","0","6","10","3"
"2016-12-29 00:00:00","<perl>","15","0","5","23","5"
"2013-11-23 00:00:00","<pascal>","-2","0","3","2","1"
"2017-01-19 00:00:00","<rust>","","","","6","1"
"2016-11-10 00:00:00","<perl>","0","0","1","5","1"
"2017-09-29 00:00:00","<rust>","3","0","1","1","1"
"2011-05-06 00:00:00","<perl>","2","0","10","5","4"
"2012-02-29 00:00:00","<perl>","10","1","19","18","7"
"2011-11-11 00:00:00","<perl>","4","0","4","8","3"
"2016-07-04 00:00:00","<perl>","10","0","3","5","1"
"2017-06-24 00:00:00","<perl>","1","0","4","7","2"
"2017-02-15 00:00:00","<perl>","10","0","7","11","5"
"2012-07-09 00:00:00","<perl>","3","0","5","3","2"
"2016-07-28 00:00:00","<perl>","-2","0","5","12","3"
"2017-08-18 00:00:00","<rust>","6","2","4","","2"
"2012-07-06 00:00:00","<perl>","10","0","12","12","6"
"2016-03-24 00:00:00","<perl>","1","0","5","14","4"
"2012-08-27 00:00:00","<perl>","0","0","14","7","5"
"2013-06-11 00:00:00","<fortran>","1","0","","4","1"
"2016-11-25 00:00:00","<perl>","","","4","10","3"
"2014-06-23 00:00:00","<perl>","2","0","8","18","4"
"2017-04-13 00:00:00","<perl>","-3","1","5","18","5"
"2015-07-26 00:00:00","<rust>","3","0","1","","1"
"2016-08-05 00:00:00","<perl>","","","2","1","2"
"2017-07-19 00:00:00","<rust>","1","0","1","","1"
"2014-10-28 00:00:00","<perl>","3","0","5","5","2"
"2011-12-24 00:00:00","<perl>","1","0","2","1","2"
"2016-06-16 00:00:00","<perl>","2","2","4","6","2"
"2015-01-04 00:00:00","<rust>","","","1","2","1"
"2014-03-19 00:00:00","<perl>","6","0","16","21","9"
"2014-08-28 00:00:00","<perl>","12","0","5","11","4"
"2014-04-14 00:00:00","<rust>","2","0","2","","2"
"2017-07-30 00:00:00","<rust>","2","0","1","","1"
"2012-04-09 00:00:00","<perl>","","","1","7","1"
"2012-02-21 00:00:00","<fortran>","","","1","","1"
"2010-03-21 00:00:00","<perl>","6","0","7","","2"
"2012-11-27 00:00:00","<perl>","-5","1","9","2","4"
"2015-04-15 00:00:00","<perl>","","","4","4","2"
"2012-01-03 00:00:00","<fortran>","","","1","","1"
"2013-11-26 00:00:00","<perl>","-3","0","6","13","2"
"2015-01-20 00:00:00","<rust>","8","0","6","1","4"
"2013-03-05 00:00:00","<fortran>","","","1","2","1"
"2011-07-31 00:00:00","<perl>","15","2","9","11","5"
"2017-04-13 00:00:00","<rust>","-1","0","5","21","6"
"2013-09-20 00:00:00","<fortran>","2","0","2","6","2"
"2015-10-16 00:00:00","<perl>","4","0","9","3","4"
"2014-11-11 00:00:00","<perl>","6","1","10","11","5"
"2011-03-16 00:00:00","<perl>","4","1","9","4","5"
"2015-05-22 00:00:00","<pascal>","0","0","","2","1"
"2016-11-21 00:00:00","<perl>","-3","2","4","15","3"
"2010-03-06 00:00:00","<perl>","1","0","5","","1"
"2013-09-15 00:00:00","<perl>","-8","0","7","29","4"
"2011-05-26 00:00:00","<perl>","5","0","8","4","3"
"2017-04-14 00:00:00","<rust>","10","2","4","19","5"
"2013-11-12 00:00:00","<rust>","2","0","1","","1"
"2010-04-14 00:00:00","<perl>","6","1","9","1","3"
"2016-07-29 00:00:00","<rust>","8","1","4","6","3"
"2011-07-07 00:00:00","<perl>","0","0","3","6","3"
"2016-03-01 00:00:00","<rust>","7","0","4","3","3"
"2016-10-21 00:00:00","<perl>","1","3","6","21","3"
"2017-07-15 00:00:00","<fortran>","-1","0","1","2","1"
"2013-05-07 00:00:00","<perl>","11","1","11","7","5"
"2015-12-28 00:00:00","<pascal>","1","1","1","2","1"
"2017-11-06 00:00:00","<fortran>","0","1","","2","1"
"2017-05-19 00:00:00","<perl>","8","0","4","11","3"
"2014-05-05 00:00:00","<perl>","7","4","16","23","7"
"2009-10-11 00:00:00","<perl>","1","0","3","","1"
"2017-04-16 00:00:00","<rust>","6","0","5","1","4"
"2015-03-19 00:00:00","<rust>","","","1","","1"
"2013-05-24 00:00:00","<fortran>","2","0","4","3","3"
"2015-11-18 00:00:00","<fortran>","3","0","2","8","2"
"2017-12-27 00:00:00","<rust>","5","0","5","8","4"
"2017-09-18 00:00:00","<rust>","1","0","1","1","1"
"2017-11-24 00:00:00","<perl>","-5","0","5","10","2"
"2014-10-16 00:00:00","<perl>","2","0","8","7","4"
"2014-11-26 00:00:00","<rust>","4","0","3","1","2"
"2013-11-05 00:00:00","<perl>","-4","0","12","17","8"
"2012-02-07 00:00:00","<fortran>","4","0","1","2","1"
"2015-06-22 00:00:00","<perl>","-5","0","5","5","2"
"2017-09-17 00:00:00","<rust>","2","0","1","","1"
"2016-06-24 00:00:00","<rust>","5","1","2","2","2"
"2012-01-26 00:00:00","<fortran>","5","1","1","","1"
"2009-05-16 00:00:00","<perl>","","","3","1","1"
"2015-05-03 00:00:00","<perl>","1","0","1","","1"
"2014-05-18 00:00:00","<perl>","-1","0","2","","2"
"2011-12-01 00:00:00","<perl>","3","1","7","10","2"
"2016-07-18 00:00:00","<fortran>","2","0","3","3","2"
"2016-04-06 00:00:00","<rust>","7","1","3","1","2"
"2016-01-15 00:00:00","<rust>","3","0","6","6","4"
"2015-11-05 00:00:00","<rust>","4","1","1","2","1"
"2014-03-25 00:00:00","<perl>","-1","0","8","13","3"
"2017-02-24 00:00:00","<rust>","4","0","2","13","2"
"2015-03-30 00:00:00","<rust>","4","0","1","10","1"
"2014-06-23 00:00:00","<rust>","","","1","","1"
"2013-11-07 00:00:00","<fortran>","1","0","1","2","1"
"2011-02-15 00:00:00","<perl>","3","0","12","2","3"
"2015-12-02 00:00:00","<rust>","5","0","3","9","3"
"2015-05-09 00:00:00","<rust>","5","0","2","3","1"
"2017-08-07 00:00:00","<rust>","3","1","3","1","2"
"2010-03-30 00:00:00","<perl>","0","0","7","13","3"
"2017-08-14 00:00:00","<perl>","-2","0","4","2","3"
"2017-07-03 00:00:00","<rust>","-4","0","6","6","4"
"2014-08-11 00:00:00","<perl>","-2","0","6","14","5"
"2010-08-17 00:00:00","<perl>","1","0","5","9","2"
"2009-08-18 00:00:00","<perl>","7","2","14","1","4"
"2013-11-22 00:00:00","<perl>","0","0","18","14","10"
"2017-11-27 00:00:00","<perl>","-2","0","1","1","1"
"2016-08-17 00:00:00","<perl>","","","1","3","1"
"2012-09-27 00:00:00","<perl>","9","0","9","14","5"
"2011-12-28 00:00:00","<perl>","2","0","4","2","1"
"2013-07-09 00:00:00","<perl>","27","3","24","31","9"
"2011-09-20 00:00:00","<perl>","5","0","14","16","8"
"2015-02-11 00:00:00","<rust>","8","1","3","3","3"
"2013-04-11 00:00:00","<fortran>","1","0","4","2","2"
"2014-08-27 00:00:00","<rust>","4","1","5","7","4"
"2016-08-20 00:00:00","<perl>","","","4","","2"
"2017-11-21 00:00:00","<perl>","-3","1","6","14","4"
"2014-07-23 00:00:00","<rust>","1","0","1","2","1"
"2016-08-08 00:00:00","<rust>","8","1","2","4","3"
"2013-05-20 00:00:00","<perl>","4","0","18","32","8"
"2017-03-24 00:00:00","<perl>","2","0","4","11","3"
"2012-01-04 00:00:00","<perl>","6","0","12","17","4"
"2013-04-20 00:00:00","<perl>","4","0","9","10","3"
"2011-04-17 00:00:00","<perl>","6","1","12","5","4"
"2017-06-13 00:00:00","<perl>","-1","0","5","5","2"
"2016-12-12 00:00:00","<perl>","4","0","8","7","4"
"2015-05-21 00:00:00","<perl>","-2","0","1","10","1"
"2014-11-24 00:00:00","<perl>","-4","0","4","5","4"
"2012-11-07 00:00:00","<perl>","4","0","6","17","4"
"2010-09-29 00:00:00","<pascal>","1","0","1","","1"
"2011-05-08 00:00:00","<perl>","4","0","7","1","2"
"2015-08-22 00:00:00","<rust>","9","1","1","","1"
"2014-10-04 00:00:00","<rust>","2","0","3","1","3"
"2012-12-17 00:00:00","<perl>","5","0","9","8","3"
"2009-10-17 00:00:00","<perl>","1","0","4","2","1"
"2011-06-04 00:00:00","<perl>","-1","0","1","1","1"
"2017-08-12 00:00:00","<pascal>","","","2","6","1"
"2014-07-31 00:00:00","<perl>","8","1","14","6","7"
"2017-01-06 00:00:00","<perl>","1","0","5","16","3"
"2015-12-06 00:00:00","<pascal>","-1","0","1","3","1"
"2015-08-22 00:00:00","<perl>","0","0","3","5","1"
"2014-04-20 00:00:00","<perl>","5","2","6","","2"
"2016-07-07 00:00:00","<perl>","1","2","6","13","4"
"2014-05-21 00:00:00","<perl>","0","0","7","12","5"
"2016-05-05 00:00:00","<fortran>","0","0","1","4","1"
"2010-02-25 00:00:00","<perl>","5","2","2","","1"
"2017-09-23 00:00:00","<perl>","1","1","1","1","1"
"2013-05-17 00:00:00","<perl>","12","0","12","19","7"
"2015-09-09 00:00:00","<rust>","-1","0","2","5","2"
"2014-04-27 00:00:00","<perl>","10","1","16","27","8"
"2015-10-17 00:00:00","<perl>","","","3","1","1"
"2015-12-04 00:00:00","<rust>","","","1","1","1"
"2012-03-28 00:00:00","<perl>","-7","0","9","11","4"
"2016-09-26 00:00:00","<perl>","-1","0","3","15","2"
"2014-11-22 00:00:00","<perl>","1","0","3","","1"
"2016-06-19 00:00:00","<rust>","1","0","2","4","2"
"2014-04-25 00:00:00","<perl>","10","1","17","18","10"
"2014-06-25 00:00:00","<rust>","2","0","2","4","1"
"2010-10-05 00:00:00","<perl>","5","0","7","3","2"
"2016-04-19 00:00:00","<fortran>","2","0","2","1","1"
"2017-03-28 00:00:00","<rust>","8","0","7","2","4"
"2010-04-24 00:00:00","<perl>","3","1","2","3","1"
"2015-07-27 00:00:00","<fortran>","1","0","1","3","1"
"2011-08-09 00:00:00","<fortran>","","","2","1","1"
"2010-02-17 00:00:00","<perl>","13","3","7","5","2"
"2014-03-26 00:00:00","<perl>","1","0","6","10","4"
"2016-12-17 00:00:00","<fortran>","1","0","1","2","1"
"2014-01-28 00:00:00","<perl>","5","1","7","16","5"
"2016-11-09 00:00:00","<perl>","-7","0","4","8","2"
"2012-12-01 00:00:00","<perl>","5","0","4","","1"
"2016-02-17 00:00:00","<rust>","2","0","2","2","1"
"2016-07-25 00:00:00","<perl>","3","0","2","","2"
"2009-11-29 00:00:00","<pascal>","","","5","","1"
"2014-07-24 00:00:00","<fortran>","","","4","3","2"
"2017-06-20 00:00:00","<rust>","-2","0","4","3","2"
"2011-02-16 00:00:00","<perl>","3","0","6","","2"
"2012-01-03 00:00:00","<perl>","3","2","3","4","2"
"2013-07-22 00:00:00","<perl>","2","0","8","25","4"
"2010-02-08 00:00:00","<perl>","4","0","5","","1"
"2013-10-12 00:00:00","<fortran>","1","0","1","","1"
"2014-05-12 00:00:00","<perl>","2","0","12","3","6"
"2014-10-07 00:00:00","<rust>","8","1","5","3","4"
"2013-05-15 00:00:00","<perl>","4","2","6","3","4"
"2010-12-26 00:00:00","<perl>","1","0","3","3","1"
"2013-02-07 00:00:00","<perl>","-4","0","7","12","5"
"2014-11-10 00:00:00","<rust>","4","0","1","","1"
"2016-03-05 00:00:00","<perl>","-2","2","1","","1"
"2009-06-02 00:00:00","<perl>","","","3","","1"
"2017-10-10 00:00:00","<perl>","-3","0","4","7","2"
"2017-01-18 00:00:00","<perl>","0","1","1","5","1"
"2017-12-16 00:00:00","<rust>","0","0","2","3","2"
"2010-10-19 00:00:00","<fortran>","1","0","1","","1"
"2013-02-26 00:00:00","<fortran>","1","0","1","","1"
"2016-04-04 00:00:00","<rust>","0","0","1","1","1"
"2017-07-23 00:00:00","<rust>","3","1","","7","2"
"2010-09-13 00:00:00","<perl>","0","0","1","2","1"
"2012-09-19 00:00:00","<perl>","0","0","5","4","2"
"2013-10-13 00:00:00","<pascal>","1","0","2","","1"
"2014-12-04 00:00:00","<fortran>","","","1","2","1"
"2015-03-20 00:00:00","<perl>","7","0","10","3","5"
"2016-08-01 00:00:00","<rust>","2","0","2","","2"
"2016-07-21 00:00:00","<rust>","4","0","4","7","2"
"2015-10-31 00:00:00","<perl>","","","1","2","1"
"2015-09-03 00:00:00","<perl>","0","0","3","4","2"
"2014-10-27 00:00:00","<rust>","4","2","2","5","2"
"2014-02-09 00:00:00","<perl>","","","6","2","2"
"2015-08-30 00:00:00","<perl>","2","0","1","","1"
"2015-02-02 00:00:00","<rust>","11","0","4","3","4"
"2014-02-05 00:00:00","<rust>","4","1","4","","2"
"2013-03-31 00:00:00","<perl>","1","1","7","5","2"
"2014-01-06 00:00:00","<perl>","","","4","3","2"
"2014-02-13 00:00:00","<perl>","3","0","8","12","4"
"2014-04-04 00:00:00","<rust>","1","0","1","2","1"
"2017-12-30 00:00:00","<perl>","0","0","1","2","1"
"2017-08-12 00:00:00","<perl>","-1","0","2","4","2"
"2014-01-23 00:00:00","<rust>","2","0","2","1","1"
"2013-07-08 00:00:00","<perl>","2","0","17","19","6"
"2016-10-21 00:00:00","<rust>","12","1","3","","2"
"2012-09-04 00:00:00","<perl>","0","1","11","5","4"
"2013-06-05 00:00:00","<perl>","2","3","17","24","8"
"2010-12-17 00:00:00","<fortran>","","","3","","1"
"2016-09-25 00:00:00","<perl>","-1","1","6","3","3"
"2016-01-17 00:00:00","<rust>","","","1","","1"
"2012-07-12 00:00:00","<perl>","-3","0","8","5","3"
"2012-04-22 00:00:00","<perl>","4","0","3","2","2"
"2016-10-06 00:00:00","<perl>","1","0","1","","1"
"2015-11-15 00:00:00","<rust>","3","0","1","6","2"
"2015-06-11 00:00:00","<rust>","16","1","6","7","6"
"2016-11-01 00:00:00","<perl>","1","0","1","","1"
"2014-04-06 00:00:00","<perl>","6","1","4","7","3"
"2009-12-27 00:00:00","<perl>","-1","1","2","","1"
"2014-01-30 00:00:00","<perl>","-5","0","14","16","8"
"2013-06-29 00:00:00","<fortran>","2","0","2","","1"
"2011-07-10 00:00:00","<perl>","2","2","8","4","3"
"2011-01-29 00:00:00","<perl>","1","0","6","3","2"
"2011-10-23 00:00:00","<perl>","6","1","5","6","2"
"2015-11-15 00:00:00","<perl>","-1","0","2","9","2"
"2014-11-09 00:00:00","<rust>","1","0","1","","1"
"2017-12-14 00:00:00","<perl>","2","0","5","17","4"
"2014-05-28 00:00:00","<perl>","-9","0","14","28","9"
"2012-06-16 00:00:00","<perl>","0","0","2","4","1"
"2012-02-06 00:00:00","<fortran>","-1","0","1","1","1"
"2013-01-16 00:00:00","<fortran>","","","2","9","1"
"2014-03-12 00:00:00","<fortran>","4","2","5","1","2"
"2014-04-12 00:00:00","<fortran>","","","1","","1"
"2013-10-16 00:00:00","<perl>","3","1","4","4","2"
"2013-07-28 00:00:00","<perl>","1","0","8","1","3"
"2009-08-10 00:00:00","<perl>","1","0","4","1","1"
"2011-11-30 00:00:00","<perl>","9","3","15","6","5"
"2014-06-02 00:00:00","<perl>","2","1","17","35","7"
"2012-05-30 00:00:00","<perl>","7","0","15","13","7"
"2016-12-08 00:00:00","<perl>","2","0","4","9","4"
"2012-10-25 00:00:00","<perl>","7","0","13","8","7"
"2010-09-19 00:00:00","<perl>","4","0","4","2","2"
"2011-12-26 00:00:00","<perl>","3","1","8","2","3"
"2017-11-07 00:00:00","<perl>","2","0","1","","1"
"2010-11-02 00:00:00","<perl>","1","0","5","","2"
"2009-03-13 00:00:00","<perl>","12","4","12","11","1"
"2016-03-17 00:00:00","<rust>","12","0","4","2","3"
