post_date,tags,score_days,favourites_days,answers_days,comments_days,usage_cnt
"2014-04-14 00:00:00","<php>","2","3","85","184","54"
"2014-04-14 00:00:00","<shell>","","","1","","1"
"2014-04-15 00:00:00","<jquery>","-2","0","40","48","23"
"2014-04-16 00:00:00","<css>","0","0","14","13","9"
"2014-04-16 00:00:00","<javascript>","26","3","78","91","41"
"2014-04-16 00:00:00","<php>","-10","4","100","129","55"
"2014-04-17 00:00:00","<html>","-3","0","6","12","3"
"2014-04-17 00:00:00","<jquery>","9","0","59","65","34"
"2014-04-17 00:00:00","<shell>","","","2","4","1"
"2014-04-18 00:00:00","<javascript>","15","3","64","115","36"
"2014-04-18 00:00:00","<shell>","0","0","","3","1"
"2014-04-19 00:00:00","<jquery>","1","0","16","40","12"
"2014-04-19 00:00:00","<php>","-1","2","47","88","27"
"2014-04-20 00:00:00","<javascript>","2","1","38","26","21"
"2014-04-21 00:00:00","<css>","0","2","16","5","9"
"2014-04-21 00:00:00","<delphi>","0","0","9","19","5"
"2014-04-21 00:00:00","<html>","-1","0","1","11","1"
"2014-04-23 00:00:00","<shell>","","","1","2","1"
"2014-04-23 00:00:00","<vba>","","","3","3","2"
"2014-04-24 00:00:00","<html>","-6","0","5","16","5"
"2014-04-25 00:00:00","<jquery>","0","1","27","33","16"
"2014-04-26 00:00:00","<html>","","","1","2","1"
"2014-04-27 00:00:00","<css>","3","0","9","16","7"
"2014-04-29 00:00:00","<go>","11","2","10","5","5"
"2014-04-29 00:00:00","<javascript>","1","7","85","117","38"
"2014-04-30 00:00:00","<jquery>","-1","0","53","62","30"
"2014-04-30 00:00:00","<vba>","-1","0","2","1","1"
"2014-05-02 00:00:00","<go>","4","1","1","","1"
"2014-05-04 00:00:00","<jquery>","1","0","10","21","8"
"2014-05-04 00:00:00","<php>","-18","1","29","54","19"
"2014-05-04 00:00:00","<shell>","1","0","1","2","1"
"2014-05-05 00:00:00","<go>","4","1","6","4","4"
"2014-05-06 00:00:00","<go>","1","0","2","1","1"
"2014-05-07 00:00:00","<css>","4","0","15","30","14"
"2014-05-07 00:00:00","<html>","","","6","9","4"
"2014-05-07 00:00:00","<javascript>","10","2","70","97","33"
"2016-06-24 00:00:00","<jquery>","2","1","29","32","15"
"2016-06-25 00:00:00","<go>","0","0","4","3","3"
"2016-06-29 00:00:00","<html>","-2","0","7","","3"
"2016-06-29 00:00:00","<shell>","0","0","2","1","2"
"2016-06-29 00:00:00","<swift>","0","0","9","18","7"
"2016-06-30 00:00:00","<swift>","","","1","7","1"
"2016-07-02 00:00:00","<css>","-3","0","8","3","5"
"2016-07-02 00:00:00","<go>","1","0","","1","1"
"2016-07-02 00:00:00","<javascript>","7","1","38","68","21"
"2016-07-03 00:00:00","<html>","","","2","1","1"
"2016-07-03 00:00:00","<jquery>","2","0","2","","2"
"2016-07-05 00:00:00","<css>","-8","0","10","12","6"
"2016-07-05 00:00:00","<swift>","3","0","8","5","5"
"2016-07-08 00:00:00","<css>","-3","1","11","16","9"
"2016-07-08 00:00:00","<javascript>","4","0","62","85","31"
"2016-07-09 00:00:00","<php>","-9","2","33","69","21"
"2016-07-09 00:00:00","<vba>","","","","5","1"
"2016-07-11 00:00:00","<html>","-6","0","6","16","4"
"2016-07-11 00:00:00","<swift>","-7","0","15","16","10"
"2016-07-13 00:00:00","<delphi>","3","0","3","13","2"
"2016-07-13 00:00:00","<go>","14","0","8","12","7"
"2016-07-13 00:00:00","<vba>","1","0","3","16","4"
"2016-07-14 00:00:00","<html>","1","0","","5","1"
"2016-07-14 00:00:00","<php>","-17","2","44","105","30"
"2016-07-15 00:00:00","<html>","-4","0","8","6","6"
"2016-07-17 00:00:00","<css>","","","1","","1"
"2016-07-18 00:00:00","<delphi>","1","1","2","","1"
"2016-07-18 00:00:00","<go>","2","0","5","7","4"
"2016-07-20 00:00:00","<css>","2","0","6","22","6"
"2016-07-21 00:00:00","<cobol>","1","0","2","6","1"
"2016-07-21 00:00:00","<css>","-3","0","7","17","5"
"2016-07-21 00:00:00","<javascript>","-11","3","79","96","42"
"2016-07-21 00:00:00","<shell>","-1","0","1","1","1"
"2016-07-22 00:00:00","<go>","1","0","2","2","2"
"2016-07-23 00:00:00","<go>","","","2","2","1"
"2016-07-24 00:00:00","<jquery>","-1","0","3","17","3"
"2016-07-24 00:00:00","<php>","16","4","38","92","25"
"2016-07-25 00:00:00","<go>","5","1","3","7","2"
"2016-07-25 00:00:00","<javascript>","7","6","57","126","34"
"2016-07-25 00:00:00","<shell>","1","0","3","5","2"
"2016-07-26 00:00:00","<css>","7","1","19","27","8"
"2016-07-26 00:00:00","<delphi>","1","0","1","3","2"
"2016-07-28 00:00:00","<jquery>","10","0","21","23","13"
"2016-07-28 00:00:00","<php>","-28","4","44","127","30"
"2016-07-28 00:00:00","<shell>","","","2","2","2"
"2016-07-29 00:00:00","<css>","1","0","12","12","5"
"2016-07-29 00:00:00","<html>","1","0","8","12","5"
"2016-07-30 00:00:00","<css>","","","3","6","3"
"2016-07-30 00:00:00","<swift>","2","0","2","","2"
"2016-07-31 00:00:00","<go>","1","0","2","2","2"
"2016-07-31 00:00:00","<html>","-1","0","7","6","3"
"2016-07-31 00:00:00","<javascript>","-2","1","21","35","16"
"2016-07-31 00:00:00","<php>","2","2","29","90","25"
"2016-08-01 00:00:00","<swift>","2","0","5","12","5"
"2016-08-02 00:00:00","<jquery>","1","0","16","23","14"
"2016-08-02 00:00:00","<vba>","-1","0","2","7","3"
"2016-08-04 00:00:00","<vba>","","","1","3","1"
"2016-08-05 00:00:00","<css>","0","1","18","12","8"
"2016-08-05 00:00:00","<go>","1","0","4","2","3"
"2016-08-05 00:00:00","<javascript>","-5","1","67","132","38"
"2016-08-06 00:00:00","<html>","-1","0","2","","1"
"2016-08-06 00:00:00","<swift>","1","1","2","1","3"
"2016-08-08 00:00:00","<go>","-3","1","3","2","3"
"2016-08-08 00:00:00","<php>","-7","2","30","67","26"
"2016-08-09 00:00:00","<php>","-4","1","23","83","19"
"2016-08-10 00:00:00","<go>","0","0","1","2","2"
"2016-08-10 00:00:00","<jquery>","4","2","27","46","17"
"2016-08-10 00:00:00","<php>","12","3","51","104","32"
"2016-08-11 00:00:00","<css>","4","2","9","12","4"
"2016-08-11 00:00:00","<javascript>","-10","0","29","74","24"
"2016-08-11 00:00:00","<jquery>","1","0","32","30","20"
"2016-08-12 00:00:00","<html>","2","0","2","8","2"
"2016-08-15 00:00:00","<css>","2","1","7","15","5"
"2016-08-15 00:00:00","<javascript>","-5","0","49","99","31"
"2016-08-15 00:00:00","<jquery>","-2","0","19","25","13"
"2016-08-16 00:00:00","<css>","3","0","9","9","6"
"2016-08-16 00:00:00","<javascript>","-6","2","73","111","35"
"2016-08-16 00:00:00","<jquery>","0","0","21","18","13"
"2016-08-16 00:00:00","<swift>","-2","0","7","12","6"
"2016-08-17 00:00:00","<css>","-6","0","6","24","7"
"2016-08-17 00:00:00","<swift>","-1","0","11","26","7"
"2016-08-18 00:00:00","<php>","-15","1","38","52","21"
"2016-08-18 00:00:00","<swift>","19","4","10","18","7"
"2016-08-19 00:00:00","<css>","1","0","3","4","1"
"2016-08-19 00:00:00","<javascript>","4","2","64","102","39"
"2016-08-19 00:00:00","<php>","-8","6","32","92","19"
"2016-08-20 00:00:00","<go>","4","1","6","1","5"
"2016-08-20 00:00:00","<jquery>","-1","0","10","8","7"
"2016-08-21 00:00:00","<swift>","4","0","3","2","3"
"2016-08-22 00:00:00","<jquery>","0","0","18","20","11"
"2016-08-22 00:00:00","<vba>","0","0","1","2","1"
"2016-08-24 00:00:00","<css>","-3","1","12","27","9"
"2016-08-24 00:00:00","<go>","6","1","9","10","5"
"2016-08-24 00:00:00","<javascript>","-11","1","65","138","38"
"2016-08-24 00:00:00","<shell>","0","0","1","","1"
"2016-08-25 00:00:00","<jquery>","11","0","18","36","13"
"2016-08-25 00:00:00","<swift>","1","0","3","7","3"
"2016-08-26 00:00:00","<cobol>","","","1","2","1"
"2016-08-26 00:00:00","<html>","-3","0","3","2","2"
"2016-08-26 00:00:00","<shell>","1","0","4","4","2"
"2016-08-27 00:00:00","<javascript>","-7","2","30","63","17"
"2016-08-28 00:00:00","<css>","","","3","4","2"
"2016-08-28 00:00:00","<javascript>","-3","1","30","45","21"
"2016-08-29 00:00:00","<jquery>","4","0","16","26","11"
"2014-03-29 00:00:00","<html>","-2","0","3","2","3"
"2014-03-29 00:00:00","<php>","5","0","38","60","25"
"2014-03-31 00:00:00","<html>","-1","2","2","11","2"
"2014-04-02 00:00:00","<jquery>","-5","0","47","57","27"
"2014-04-03 00:00:00","<html>","-1","0","7","9","5"
"2014-04-03 00:00:00","<php>","-14","4","59","176","45"
"2014-04-03 00:00:00","<vba>","-1","0","2","20","4"
"2014-04-04 00:00:00","<html>","4","3","7","9","4"
"2014-04-05 00:00:00","<css>","-3","0","7","11","5"
"2014-04-05 00:00:00","<go>","1","0","3","","2"
"2014-04-06 00:00:00","<css>","","","8","3","5"
"2014-04-07 00:00:00","<javascript>","12","0","69","76","31"
"2014-04-07 00:00:00","<jquery>","17","1","32","57","24"
"2014-04-08 00:00:00","<delphi>","4","1","1","3","1"
"2014-04-08 00:00:00","<html>","0","0","1","4","1"
"2014-04-08 00:00:00","<php>","-2","4","76","130","51"
"2014-04-11 00:00:00","<delphi>","0","1","3","4","1"
"2014-04-11 00:00:00","<html>","-2","0","8","14","6"
"2014-04-12 00:00:00","<go>","12","1","5","1","3"
"2014-04-12 00:00:00","<shell>","-1","0","4","7","3"
"2014-04-13 00:00:00","<css>","0","0","16","25","9"
"2014-04-17 00:00:00","<css>","1","0","20","34","12"
"2014-04-18 00:00:00","<jquery>","6","1","48","37","24"
"2014-04-19 00:00:00","<delphi>","2","0","1","7","2"
"2014-04-20 00:00:00","<css>","3","0","1","2","1"
"2014-04-20 00:00:00","<php>","-2","0","44","85","30"
"2014-04-22 00:00:00","<javascript>","-11","3","59","59","32"
"2014-04-22 00:00:00","<jquery>","9","0","50","50","26"
"2014-04-23 00:00:00","<javascript>","-10","2","71","129","40"
"2014-04-24 00:00:00","<jquery>","1","1","39","64","25"
"2014-04-25 00:00:00","<css>","1","0","12","21","10"
"2014-04-25 00:00:00","<html>","-10","1","11","12","6"
"2014-04-26 00:00:00","<php>","-16","2","48","97","29"
"2014-04-27 00:00:00","<delphi>","0","0","2","31","1"
"2014-04-27 00:00:00","<javascript>","5","0","27","41","17"
"2014-05-01 00:00:00","<jquery>","-1","3","31","33","14"
"2014-05-01 00:00:00","<php>","7","5","46","95","30"
"2014-05-03 00:00:00","<go>","","","1","5","1"
"2014-05-05 00:00:00","<jquery>","10","0","56","47","25"
"2014-05-06 00:00:00","<css>","0","0","11","11","9"
"2014-05-07 00:00:00","<jquery>","-3","3","59","72","28"
"2014-05-07 00:00:00","<php>","-29","8","67","126","42"
"2014-05-11 00:00:00","<css>","2","0","15","12","8"
"2014-05-11 00:00:00","<php>","-8","0","37","59","23"
"2014-05-12 00:00:00","<javascript>","10","1","57","87","28"
"2014-05-12 00:00:00","<jquery>","-6","0","38","56","23"
"2014-05-12 00:00:00","<shell>","1","0","3","1","2"
"2014-05-12 00:00:00","<vba>","","","3","","1"
"2014-05-13 00:00:00","<shell>","-1","0","2","1","1"
"2014-05-14 00:00:00","<go>","4","2","3","12","2"
"2014-05-15 00:00:00","<php>","0","3","57","114","35"
"2014-05-15 00:00:00","<shell>","","","3","2","2"
"2014-05-16 00:00:00","<javascript>","21","7","55","102","31"
"2014-05-20 00:00:00","<jquery>","-4","0","40","41","24"
"2014-05-20 00:00:00","<php>","-11","3","48","94","25"
"2014-05-21 00:00:00","<css>","-1","0","20","19","10"
"2014-05-23 00:00:00","<css>","-6","0","22","20","11"
"2014-05-23 00:00:00","<php>","-7","0","31","69","20"
"2014-05-24 00:00:00","<html>","0","0","2","","1"
"2014-05-24 00:00:00","<php>","0","2","27","47","19"
"2014-05-24 00:00:00","<shell>","0","0","2","5","2"
"2014-05-25 00:00:00","<go>","2","1","4","5","2"
"2014-05-25 00:00:00","<javascript>","-10","1","39","54","19"
"2014-05-26 00:00:00","<css>","3","0","4","13","5"
"2014-05-27 00:00:00","<css>","2","0","17","41","13"
"2014-05-27 00:00:00","<jquery>","-1","1","41","70","23"
"2014-05-28 00:00:00","<javascript>","0","2","44","106","30"
"2014-05-30 00:00:00","<css>","0","1","15","19","7"
"2014-05-31 00:00:00","<javascript>","-9","1","15","33","9"
"2014-06-01 00:00:00","<php>","-19","3","39","75","23"
"2014-06-02 00:00:00","<go>","0","0","2","4","2"
"2014-06-02 00:00:00","<php>","-10","0","49","101","29"
"2014-06-02 00:00:00","<shell>","1","0","","4","1"
"2014-06-03 00:00:00","<css>","2","2","13","24","7"
"2014-06-03 00:00:00","<jquery>","0","0","11","29","11"
"2014-06-03 00:00:00","<php>","-15","7","63","102","32"
"2014-06-03 00:00:00","<shell>","","","4","","2"
"2014-06-05 00:00:00","<javascript>","-1","6","75","174","37"
"2014-06-05 00:00:00","<swift>","129","40","101","63","45"
"2014-06-06 00:00:00","<html>","-1","0","9","11","5"
"2014-06-08 00:00:00","<html>","","","3","","1"
"2014-06-09 00:00:00","<delphi>","-3","0","2","7","2"
"2014-06-10 00:00:00","<swift>","44","10","39","51","22"
"2014-06-10 00:00:00","<vba>","1","0","4","8","3"
"2014-06-11 00:00:00","<css>","-3","0","11","29","9"
"2014-06-11 00:00:00","<swift>","14","21","30","59","22"
"2014-06-12 00:00:00","<shell>","1","0","3","3","3"
"2014-06-12 00:00:00","<vba>","","","1","3","1"
"2014-06-13 00:00:00","<css>","6","0","10","4","4"
"2014-06-13 00:00:00","<go>","3","1","3","6","3"
"2014-06-13 00:00:00","<javascript>","-8","1","46","69","27"
"2014-06-14 00:00:00","<php>","-1","1","18","41","11"
"2014-06-15 00:00:00","<php>","-11","0","18","47","14"
"2014-06-17 00:00:00","<css>","3","0","10","17","6"
"2014-06-17 00:00:00","<javascript>","-24","1","57","78","28"
"2014-06-17 00:00:00","<swift>","3","3","29","29","14"
"2014-06-18 00:00:00","<shell>","","","4","7","3"
"2014-06-18 00:00:00","<swift>","-1","0","14","13","9"
"2014-06-19 00:00:00","<css>","-8","0","15","32","9"
"2014-06-19 00:00:00","<delphi>","1","0","3","12","2"
"2014-06-19 00:00:00","<jquery>","-3","0","45","86","27"
"2014-06-19 00:00:00","<php>","-4","3","47","113","34"
"2014-06-19 00:00:00","<vba>","1","0","4","3","3"
"2014-06-21 00:00:00","<css>","-2","0","6","12","4"
"2016-08-29 00:00:00","<swift>","3","1","4","17","5"
"2016-08-30 00:00:00","<delphi>","-2","0","1","8","1"
"2016-08-30 00:00:00","<html>","0","1","2","","1"
"2016-08-30 00:00:00","<php>","-1","0","42","76","23"
"2016-08-31 00:00:00","<delphi>","3","0","2","12","1"
"2016-08-31 00:00:00","<go>","0","0","5","","4"
"2016-08-31 00:00:00","<vba>","0","0","1","","1"
"2016-09-01 00:00:00","<javascript>","-19","3","69","153","36"
"2016-09-01 00:00:00","<swift>","27","6","5","4","4"
"2016-09-02 00:00:00","<delphi>","3","0","1","13","1"
"2016-09-02 00:00:00","<go>","1","0","1","6","1"
"2016-09-02 00:00:00","<jquery>","4","0","19","24","14"
"2016-09-02 00:00:00","<vba>","-2","0","1","3","1"
"2016-09-03 00:00:00","<html>","0","0","","4","1"
"2016-09-03 00:00:00","<php>","5","0","30","59","19"
"2016-09-03 00:00:00","<swift>","2","1","6","10","4"
"2016-09-03 00:00:00","<vba>","1","0","","","1"
"2016-09-04 00:00:00","<jquery>","-1","0","1","8","3"
"2016-09-04 00:00:00","<php>","-4","0","23","26","13"
"2016-09-05 00:00:00","<php>","-21","2","33","92","26"
"2016-09-06 00:00:00","<go>","2","0","4","11","5"
"2016-09-06 00:00:00","<javascript>","16","5","37","90","28"
"2016-09-06 00:00:00","<jquery>","3","0","20","49","14"
"2016-09-07 00:00:00","<html>","1","0","6","5","4"
"2016-09-09 00:00:00","<php>","-1","1","45","83","25"
"2016-09-09 00:00:00","<swift>","-3","0","6","8","4"
"2016-09-10 00:00:00","<css>","3","0","6","20","4"
"2016-09-10 00:00:00","<delphi>","3","0","5","12","2"
"2016-09-10 00:00:00","<php>","5","0","16","37","16"
"2016-09-10 00:00:00","<swift>","7","2","8","1","5"
"2016-09-11 00:00:00","<delphi>","5","2","5","18","2"
"2016-09-12 00:00:00","<swift>","18","1","9","10","4"
"2016-09-13 00:00:00","<html>","-1","0","5","11","3"
"2016-09-14 00:00:00","<jquery>","-5","0","13","25","9"
"2016-09-14 00:00:00","<php>","-10","2","41","89","30"
"2016-09-14 00:00:00","<vba>","1","0","2","4","2"
"2016-09-15 00:00:00","<css>","2","1","8","22","6"
"2016-09-15 00:00:00","<go>","0","1","7","9","7"
"2016-09-15 00:00:00","<jquery>","0","0","19","35","13"
"2016-09-15 00:00:00","<vba>","","","2","2","1"
"2016-09-16 00:00:00","<swift>","3","3","5","12","6"
"2016-09-17 00:00:00","<html>","-5","0","3","3","2"
"2016-09-17 00:00:00","<jquery>","","","8","16","6"
"2016-09-18 00:00:00","<javascript>","3","2","34","68","21"
"2016-09-19 00:00:00","<php>","14","2","47","67","26"
"2016-09-20 00:00:00","<vba>","","","1","16","2"
"2016-09-21 00:00:00","<php>","-9","5","58","158","36"
"2016-09-22 00:00:00","<delphi>","1","0","","2","1"
"2016-09-22 00:00:00","<go>","-1","1","6","6","4"
"2016-09-23 00:00:00","<javascript>","-3","0","66","124","34"
"2016-09-23 00:00:00","<php>","-22","3","52","99","32"
"2016-09-24 00:00:00","<go>","4","1","2","5","2"
"2016-09-24 00:00:00","<vba>","","","2","3","1"
"2016-09-25 00:00:00","<go>","6","2","3","17","2"
"2016-09-26 00:00:00","<cobol>","","","2","3","1"
"2016-09-26 00:00:00","<php>","-7","3","56","145","35"
"2016-09-27 00:00:00","<cobol>","1","0","2","1","1"
"2016-09-27 00:00:00","<css>","1","0","4","10","6"
"2016-09-27 00:00:00","<go>","4","0","3","11","3"
"2016-09-28 00:00:00","<jquery>","0","0","35","39","17"
"2016-09-29 00:00:00","<go>","-3","0","4","6","3"
"2016-09-29 00:00:00","<jquery>","2","0","13","16","10"
"2016-09-30 00:00:00","<javascript>","-4","0","65","146","33"
"2016-09-30 00:00:00","<swift>","-1","1","9","15","5"
"2016-10-01 00:00:00","<css>","-2","0","6","6","4"
"2016-10-01 00:00:00","<go>","","","3","","1"
"2016-10-02 00:00:00","<swift>","-2","0","2","5","2"
"2016-10-04 00:00:00","<jquery>","2","2","26","45","18"
"2016-10-05 00:00:00","<javascript>","-5","3","67","141","41"
"2016-10-05 00:00:00","<vba>","","","","4","1"
"2016-10-07 00:00:00","<css>","1","0","22","14","8"
"2016-10-07 00:00:00","<go>","1","0","2","","2"
"2016-10-07 00:00:00","<javascript>","-13","4","73","151","40"
"2016-10-07 00:00:00","<php>","-1","3","45","106","32"
"2016-10-07 00:00:00","<swift>","0","0","3","1","3"
"2016-10-07 00:00:00","<vba>","","","","2","1"
"2016-10-09 00:00:00","<delphi>","2","0","1","","1"
"2016-10-09 00:00:00","<vba>","2","0","2","4","1"
"2016-10-10 00:00:00","<jquery>","3","2","30","24","15"
"2016-10-11 00:00:00","<css>","3","0","13","9","6"
"2016-10-11 00:00:00","<go>","","","1","","1"
"2016-10-11 00:00:00","<jquery>","1","1","13","17","9"
"2016-10-12 00:00:00","<vba>","","","1","","1"
"2016-10-13 00:00:00","<php>","4","7","58","159","35"
"2016-10-14 00:00:00","<shell>","","","3","","1"
"2016-10-15 00:00:00","<javascript>","7","2","56","62","30"
"2016-10-16 00:00:00","<html>","-1","0","8","8","4"
"2016-10-18 00:00:00","<php>","-12","2","73","131","37"
"2016-10-19 00:00:00","<css>","2","3","7","13","6"
"2016-10-20 00:00:00","<jquery>","1","0","34","53","18"
"2016-10-21 00:00:00","<go>","1","1","7","11","6"
"2016-10-21 00:00:00","<shell>","-1","0","2","2","1"
"2016-10-22 00:00:00","<shell>","","","2","3","2"
"2016-10-24 00:00:00","<go>","0","0","2","3","3"
"2016-10-25 00:00:00","<go>","1","1","6","19","4"
"2016-10-25 00:00:00","<html>","-1","0","8","3","4"
"2016-10-26 00:00:00","<css>","-1","0","7","12","5"
"2016-10-26 00:00:00","<swift>","1","1","9","12","7"
"2016-10-27 00:00:00","<go>","-1","0","8","8","6"
"2016-10-27 00:00:00","<php>","-4","2","56","113","33"
"2016-10-29 00:00:00","<go>","0","1","3","6","2"
"2016-10-29 00:00:00","<html>","0","0","2","3","1"
"2016-10-30 00:00:00","<css>","","","5","","2"
"2016-10-30 00:00:00","<jquery>","-2","1","9","13","5"
"2016-10-30 00:00:00","<php>","-14","3","25","67","21"
"2016-11-01 00:00:00","<delphi>","-2","0","4","1","2"
"2017-11-16 00:00:00","<php>","-7","1","22","83","20"
"2017-11-17 00:00:00","<swift>","-2","2","13","22","8"
"2017-11-19 00:00:00","<css>","1","0","5","","5"
"2017-11-19 00:00:00","<go>","3","0","5","5","3"
"2017-11-19 00:00:00","<php>","-8","1","26","75","22"
"2017-11-21 00:00:00","<vba>","","","","2","1"
"2017-11-22 00:00:00","<go>","3","3","12","17","6"
"2017-11-23 00:00:00","<shell>","","","1","","1"
"2017-11-25 00:00:00","<delphi>","-1","0","3","","2"
"2017-11-26 00:00:00","<vba>","","","1","1","1"
"2017-11-27 00:00:00","<html>","-1","0","4","9","5"
"2017-11-27 00:00:00","<javascript>","11","4","88","158","49"
"2017-11-28 00:00:00","<html>","-3","0","4","5","2"
"2017-11-29 00:00:00","<html>","0","2","2","7","4"
"2017-11-29 00:00:00","<php>","-4","9","33","67","25"
"2017-11-30 00:00:00","<html>","0","1","13","6","7"
"2017-12-02 00:00:00","<html>","","","1","","1"
"2017-12-02 00:00:00","<jquery>","","","","6","3"
"2017-12-04 00:00:00","<go>","3","0","5","5","4"
"2017-12-04 00:00:00","<swift>","0","1","2","20","3"
"2017-12-05 00:00:00","<vba>","-1","0","4","23","5"
"2017-12-06 00:00:00","<jquery>","3","1","19","27","12"
"2017-12-06 00:00:00","<shell>","0","0","2","20","3"
"2017-12-06 00:00:00","<vba>","-2","0","3","9","3"
"2017-12-07 00:00:00","<swift>","-1","1","3","","3"
"2017-12-08 00:00:00","<delphi>","2","1","1","4","1"
"2017-12-08 00:00:00","<go>","2","1","6","12","5"
"2017-12-08 00:00:00","<jquery>","-1","0","5","12","8"
"2017-12-08 00:00:00","<php>","-5","4","33","52","22"
"2017-12-09 00:00:00","<swift>","3","5","2","7","2"
"2017-12-10 00:00:00","<css>","-6","0","4","6","2"
"2017-12-10 00:00:00","<php>","-5","1","23","29","19"
"2017-12-10 00:00:00","<shell>","1","0","1","2","1"
"2017-12-14 00:00:00","<vba>","-2","0","5","5","3"
"2017-12-15 00:00:00","<html>","","","1","6","1"
"2017-12-17 00:00:00","<jquery>","0","0","4","1","2"
"2017-12-18 00:00:00","<html>","-2","0","2","","2"
"2017-12-19 00:00:00","<go>","4","1","","7","1"
"2017-12-19 00:00:00","<javascript>","-5","1","57","91","37"
"2017-12-21 00:00:00","<css>","-4","0","13","17","8"
"2017-12-22 00:00:00","<delphi>","0","0","","5","1"
"2017-12-22 00:00:00","<jquery>","-7","0","8","20","8"
"2017-12-26 00:00:00","<go>","-6","0","7","3","4"
"2017-12-26 00:00:00","<php>","-14","1","24","61","17"
"2017-12-26 00:00:00","<swift>","-2","0","9","14","5"
"2017-12-27 00:00:00","<jquery>","1","0","6","17","7"
"2017-12-29 00:00:00","<go>","-6","1","6","13","6"
"2014-05-21 00:00:00","<delphi>","0","0","1","","1"
"2014-05-21 00:00:00","<go>","2","0","3","2","2"
"2014-05-22 00:00:00","<delphi>","4","0","1","11","1"
"2014-05-24 00:00:00","<go>","-3","1","1","4","1"
"2014-05-24 00:00:00","<javascript>","-8","1","38","69","22"
"2014-05-26 00:00:00","<delphi>","-3","0","3","5","1"
"2014-05-26 00:00:00","<go>","6","0","3","4","3"
"2014-05-27 00:00:00","<shell>","0","0","5","","2"
"2014-05-28 00:00:00","<delphi>","0","0","4","9","3"
"2014-05-28 00:00:00","<php>","-3","0","55","134","39"
"2014-05-29 00:00:00","<css>","7","0","16","26","8"
"2014-05-29 00:00:00","<shell>","","","1","","1"
"2014-05-30 00:00:00","<javascript>","9","3","26","55","17"
"2014-05-31 00:00:00","<delphi>","2","0","3","6","2"
"2014-05-31 00:00:00","<jquery>","-3","0","9","7","6"
"2014-06-01 00:00:00","<css>","1","1","9","10","6"
"2014-06-03 00:00:00","<go>","3","1","2","7","2"
"2014-06-04 00:00:00","<php>","34","10","52","96","32"
"2014-06-04 00:00:00","<shell>","","","3","2","3"
"2014-06-05 00:00:00","<css>","-7","0","18","33","11"
"2014-06-05 00:00:00","<delphi>","0","0","2","3","1"
"2014-06-07 00:00:00","<javascript>","-11","0","28","46","19"
"2014-06-07 00:00:00","<jquery>","-4","1","19","23","13"
"2014-06-08 00:00:00","<css>","-3","0","8","16","5"
"2014-06-08 00:00:00","<delphi>","-4","0","5","11","3"
"2014-06-09 00:00:00","<go>","6","1","9","13","7"
"2014-06-10 00:00:00","<php>","-10","1","46","84","23"
"2014-06-11 00:00:00","<html>","-1","0","14","10","6"
"2014-06-11 00:00:00","<vba>","1","0","1","","2"
"2014-06-12 00:00:00","<html>","2","0","11","20","8"
"2014-06-13 00:00:00","<swift>","25","3","32","31","17"
"2014-06-14 00:00:00","<go>","1","0","1","","1"
"2014-06-18 00:00:00","<jquery>","4","1","76","58","33"
"2014-06-18 00:00:00","<vba>","0","0","6","5","3"
"2014-06-20 00:00:00","<javascript>","6","0","30","75","20"
"2014-06-22 00:00:00","<delphi>","2","0","2","9","1"
"2014-06-22 00:00:00","<vba>","","","1","6","1"
"2014-06-23 00:00:00","<swift>","13","1","14","16","8"
"2014-06-23 00:00:00","<vba>","1","0","3","4","3"
"2014-06-24 00:00:00","<delphi>","-8","0","9","29","5"
"2014-06-24 00:00:00","<php>","-30","3","60","90","34"
"2014-06-25 00:00:00","<css>","0","2","21","58","11"
"2014-06-25 00:00:00","<jquery>","0","1","41","65","24"
"2014-06-26 00:00:00","<php>","-8","1","63","102","36"
"2014-06-27 00:00:00","<go>","1","0","2","4","1"
"2014-06-27 00:00:00","<html>","-2","0","4","","2"
"2014-06-30 00:00:00","<css>","2","0","26","23","12"
"2014-06-30 00:00:00","<html>","-5","0","6","12","4"
"2014-07-01 00:00:00","<delphi>","3","0","5","10","2"
"2014-07-01 00:00:00","<javascript>","-5","5","56","112","38"
"2014-07-02 00:00:00","<php>","-20","1","78","130","41"
"2014-07-02 00:00:00","<swift>","3","0","8","7","6"
"2014-07-03 00:00:00","<html>","-2","1","11","19","5"
"2014-07-04 00:00:00","<php>","-2","1","47","61","23"
"2014-07-05 00:00:00","<html>","","","7","16","2"
"2014-07-06 00:00:00","<delphi>","-1","0","1","5","1"
"2014-07-07 00:00:00","<vba>","","","1","","1"
"2014-07-08 00:00:00","<jquery>","3","1","44","53","25"
"2014-07-09 00:00:00","<javascript>","-9","2","34","69","24"
"2014-07-10 00:00:00","<css>","12","7","20","10","9"
"2014-07-10 00:00:00","<php>","-2","3","36","67","23"
"2014-07-10 00:00:00","<swift>","14","0","12","8","6"
"2014-07-11 00:00:00","<go>","-4","1","6","10","5"
"2014-07-11 00:00:00","<swift>","4","1","4","3","4"
"2014-07-11 00:00:00","<vba>","","","2","3","1"
"2014-07-12 00:00:00","<vba>","","","1","1","1"
"2014-07-14 00:00:00","<php>","-7","4","75","173","39"
"2014-07-14 00:00:00","<swift>","5","1","9","4","6"
"2014-07-15 00:00:00","<php>","-1","2","43","72","27"
"2014-07-17 00:00:00","<go>","2","2","4","6","2"
