post_date,TagName,num_per_day
"2015-07-08 00:00:00","scala","52"
"2015-09-03 00:00:00","go","19"
"2015-01-20 00:00:00","r","146"
"2010-11-25 00:00:00","sql","159"
"2011-08-21 00:00:00","css","111"
"2014-07-20 00:00:00","html","347"
"2014-05-31 00:00:00","c#","319"
"2011-07-07 00:00:00","c#","860"
"2015-10-28 00:00:00","c","208"
"2012-11-05 00:00:00","fortran","5"
"2015-05-26 00:00:00","r","185"
"2017-11-13 00:00:00","r","179"
"2009-01-18 00:00:00","python","72"
"2010-07-03 00:00:00","sql","80"
"2011-06-09 00:00:00","java","697"
"2008-12-19 00:00:00","java","128"
"2014-11-08 00:00:00","hadoop","14"
"2017-09-04 00:00:00","php","454"
"2017-06-09 00:00:00","perl","26"
"2011-04-04 00:00:00","ruby","133"
"2015-02-02 00:00:00","html","509"
"2010-07-25 00:00:00","c","94"
"2017-12-25 00:00:00","c++","121"
"2017-09-04 00:00:00","fortran","2"
"2012-05-28 00:00:00","java","774"
"2013-07-02 00:00:00","scala","36"
"2015-12-21 00:00:00","scala","42"
"2017-08-05 00:00:00","ruby","45"
"2010-12-29 00:00:00","pascal","1"
"2016-02-11 00:00:00","rust","8"
"2012-05-26 00:00:00","vba","3"
"2017-11-09 00:00:00","python","943"
"2010-07-23 00:00:00","css","131"
"2015-09-20 00:00:00","jquery","283"
"2013-06-18 00:00:00","hadoop","27"
"2017-05-08 00:00:00","scala","59"
"2008-08-19 00:00:00","pascal","1"
"2016-08-26 00:00:00","rust","13"
"2010-01-15 00:00:00","vba","8"
"2010-02-16 00:00:00","python","211"
"2012-12-01 00:00:00","css","180"
"2011-02-08 00:00:00","c++","349"
"2014-05-10 00:00:00","php","521"
"2013-09-08 00:00:00","perl","18"
"2013-02-16 00:00:00","go","6"
"2014-12-21 00:00:00","pascal","1"
"2011-08-25 00:00:00","r","58"
"2012-11-11 00:00:00","sql","129"
"2008-09-19 00:00:00","cobol","2"
"2014-11-09 00:00:00","c++","275"
"2011-03-10 00:00:00","cobol","1"
"2010-05-03 00:00:00","c","135"
"2016-12-31 00:00:00","c#","211"
"2013-02-27 00:00:00","fortran","8"
"2016-08-12 00:00:00","sql","257"
"2017-09-24 00:00:00","rust","4"
"2009-11-29 00:00:00","r","11"
"2009-07-14 00:00:00","shell","13"
"2014-11-26 00:00:00","shell","45"
"2014-09-24 00:00:00","python","505"
"2017-08-18 00:00:00","python","766"
"2012-01-20 00:00:00","jquery","597"
"2008-08-27 00:00:00","java","52"
"2011-07-22 00:00:00","java","566"
"2008-11-09 00:00:00","perl","2"
"2011-05-17 00:00:00","ruby","69"
"2013-03-27 00:00:00","pascal","2"
"2016-11-16 00:00:00","delphi","10"
"2012-04-22 00:00:00","html","200"
"2010-01-17 00:00:00","javascript","102"
"2009-04-09 00:00:00","c#","414"
"2010-01-10 00:00:00","c++","163"
"2012-08-14 00:00:00","fortran","4"
"2014-12-27 00:00:00","vba","14"
"2016-04-01 00:00:00","r","169"
"2011-10-14 00:00:00","sql","221"
"2017-08-31 00:00:00","perl","22"
"2014-10-07 00:00:00","perl","37"
"2013-05-20 00:00:00","scala","26"
"2009-01-05 00:00:00","ruby","18"
"2013-08-28 00:00:00","go","22"
"2017-06-16 00:00:00","vba","91"
"2011-10-08 00:00:00","fortran","1"
"2016-03-30 00:00:00","hadoop","47"
"2009-12-08 00:00:00","perl","64"
"2013-09-12 00:00:00","php","1066"
"2017-10-27 00:00:00","ruby","76"
"2017-05-29 00:00:00","go","30"
"2012-08-17 00:00:00","vba","38"
"2011-06-03 00:00:00","r","29"
"2013-11-21 00:00:00","r","141"
"2015-09-20 00:00:00","swift","134"
"2016-03-28 00:00:00","python","632"
"2010-05-01 00:00:00","css","61"
"2012-10-19 00:00:00","css","371"
"2015-06-27 00:00:00","delphi","11"
"2016-04-14 00:00:00","html","698"
"2010-08-30 00:00:00","c#","586"
"2016-08-06 00:00:00","fortran","4"
"2011-12-29 00:00:00","scala","18"
"2014-11-22 00:00:00","scala","51"
"2010-07-10 00:00:00","ruby","38"
"2013-03-31 00:00:00","go","6"
"2015-10-03 00:00:00","shell","25"
"2013-05-21 00:00:00","c#","901"
"2017-04-07 00:00:00","c","174"
"2009-05-17 00:00:00","html","38"
"2009-08-04 00:00:00","java","207"
"2010-07-06 00:00:00","hadoop","3"
"2010-01-12 00:00:00","php","313"
"2014-05-19 00:00:00","pascal","1"
"2015-10-08 00:00:00","rust","7"
"2010-05-28 00:00:00","vba","14"
"2015-05-10 00:00:00","swift","127"
"2012-07-21 00:00:00","css","177"
"2015-01-09 00:00:00","css","440"
"2017-12-03 00:00:00","css","183"
"2017-08-04 00:00:00","delphi","6"
"2012-06-08 00:00:00","c","194"
"2011-01-10 00:00:00","c#","655"
"2013-03-21 00:00:00","shell","68"
"2011-01-17 00:00:00","python","262"
"2013-07-07 00:00:00","python","241"
"2010-11-06 00:00:00","sql","64"
"2014-11-27 00:00:00","c","248"
"2011-01-19 00:00:00","hadoop","5"
"2013-06-21 00:00:00","php","828"
"2016-05-15 00:00:00","php","436"
"2017-07-30 00:00:00","scala","27"
"2016-09-28 00:00:00","vba","106"
"2009-02-11 00:00:00","css","49"
"2010-04-17 00:00:00","delphi","12"
"2008-09-20 00:00:00","c++","113"
"2013-08-29 00:00:00","c++","474"
"2009-05-29 00:00:00","c#","448"
"2013-09-21 00:00:00","cobol","1"
"2008-09-07 00:00:00","python","17"
"2014-08-07 00:00:00","sql","421"
"2015-11-16 00:00:00","c","231"
"2012-01-08 00:00:00","hadoop","2"
"2017-05-22 00:00:00","hadoop","26"
"2015-11-10 00:00:00","ruby","113"
"2009-08-26 00:00:00","r","5"
"2017-12-02 00:00:00","r","103"
"2011-01-17 00:00:00","css","165"
"2010-10-31 00:00:00","delphi","15"
"2016-10-16 00:00:00","html","327"
"2013-07-07 00:00:00","c","113"
"2017-02-05 00:00:00","c++","208"
"2014-04-24 00:00:00","perl","64"
"2012-02-15 00:00:00","python","396"
"2016-10-12 00:00:00","perl","30"
"2017-03-26 00:00:00","go","24"
"2015-12-28 00:00:00","r","104"
"2015-01-15 00:00:00","shell","44"
"2017-06-29 00:00:00","python","958"
"2015-01-09 00:00:00","python","538"
"2009-02-04 00:00:00","delphi","40"
"2009-09-06 00:00:00","c++","64"
"2014-09-05 00:00:00","c","191"
"2009-06-29 00:00:00","html","116"
"2017-07-19 00:00:00","java","897"
"2010-10-28 00:00:00","hadoop","3"
"2015-09-18 00:00:00","php","704"
"2013-09-23 00:00:00","scala","45"
"2017-05-14 00:00:00","ruby","51"
"2012-04-30 00:00:00","go","7"
"2016-05-06 00:00:00","shell","49"
"2013-11-16 00:00:00","shell","17"
"2009-12-19 00:00:00","css","55"
"2015-06-08 00:00:00","delphi","22"
"2009-11-06 00:00:00","c","176"
"2013-03-20 00:00:00","jquery","1033"
"2015-09-08 00:00:00","jquery","625"
"2016-12-17 00:00:00","fortran","2"
"2009-06-04 00:00:00","r","1"
"2016-07-12 00:00:00","sql","344"
"2012-09-19 00:00:00","java","883"
"2014-04-06 00:00:00","hadoop","11"
"2017-02-28 00:00:00","hadoop","21"
"2017-11-21 00:00:00","scala","55"
"2015-02-06 00:00:00","go","23"
"2016-06-06 00:00:00","vba","115"
"2015-10-04 00:00:00","c","172"
"2013-06-21 00:00:00","html","582"
"2016-11-14 00:00:00","c++","281"
"2014-06-19 00:00:00","c#","793"
"2013-03-18 00:00:00","fortran","6"
"2016-02-10 00:00:00","fortran","6"
"2016-08-27 00:00:00","jquery","265"
"2014-10-20 00:00:00","hadoop","30"
"2013-06-17 00:00:00","perl","67"
"2014-10-22 00:00:00","scala","54"
"2014-04-11 00:00:00","swift","3"
"2016-07-06 00:00:00","delphi","9"
"2009-09-06 00:00:00","javascript","82"
"2016-07-01 00:00:00","scala","58"
"2013-08-13 00:00:00","ruby","166"
"2010-12-10 00:00:00","pascal","2"
"2013-12-09 00:00:00","c","231"
"2010-12-23 00:00:00","scala","34"
"2010-07-20 00:00:00","shell","8"
"2008-11-06 00:00:00","sql","84"
"2017-08-18 00:00:00","sql","314"
"2014-09-24 00:00:00","sql","418"
"2013-11-16 00:00:00","scala","41"
"2017-01-12 00:00:00","go","37"
"2012-04-02 00:00:00","vba","14"
"2013-07-07 00:00:00","r","58"
"2016-05-31 00:00:00","r","167"
"2015-05-06 00:00:00","swift","221"
"2009-02-09 00:00:00","c","97"
"2013-07-06 00:00:00","c++","229"
"2012-09-06 00:00:00","php","974"
"2009-11-22 00:00:00","vba","2"
"2011-02-26 00:00:00","r","12"
"2015-05-19 00:00:00","shell","46"
"2012-09-19 00:00:00","css","319"
"2015-07-01 00:00:00","delphi","18"
"2016-12-01 00:00:00","javascript","1320"
"2014-05-15 00:00:00","html","747"
"2011-11-23 00:00:00","c++","408"
"2016-10-24 00:00:00","fortran","11"
"2016-06-19 00:00:00","r","95"
"2010-11-30 00:00:00","shell","17"
"2013-05-20 00:00:00","shell","52"
"2008-12-28 00:00:00","sql","7"
"2009-02-02 00:00:00","jquery","40"
"2011-07-24 00:00:00","jquery","287"
"2016-09-29 00:00:00","php","688"
"2011-11-21 00:00:00","perl","74"
"2016-02-15 00:00:00","ruby","131"
"2016-12-19 00:00:00","go","19"
"2017-07-19 00:00:00","css","453"
"2009-07-14 00:00:00","c++","289"
"2015-03-06 00:00:00","cobol","4"
"2010-09-04 00:00:00","hadoop","1"
"2009-01-06 00:00:00","php","90"
"2016-04-06 00:00:00","pascal","2"
"2014-02-08 00:00:00","r","73"
"2015-09-29 00:00:00","shell","40"
"2012-12-10 00:00:00","sql","333"
"2017-01-02 00:00:00","delphi","6"
"2017-12-30 00:00:00","javascript","527"
"2014-05-27 00:00:00","c#","884"
"2012-12-23 00:00:00","html","253"
"2013-01-25 00:00:00","jquery","767"
"2017-11-22 00:00:00","fortran","2"
"2011-01-02 00:00:00","pascal","1"
"2014-01-03 00:00:00","vba","51"
"2009-05-28 00:00:00","shell","18"
"2017-05-20 00:00:00","java","487"
"2014-02-11 00:00:00","hadoop","23"
"2010-01-25 00:00:00","perl","51"
"2012-12-19 00:00:00","perl","49"
"2015-05-10 00:00:00","php","405"
"2015-11-21 00:00:00","go","20"
"2016-01-15 00:00:00","css","382"
"2013-02-20 00:00:00","c","256"
"2011-03-14 00:00:00","cobol","3"
"2009-02-21 00:00:00","c#","176"
"2014-06-15 00:00:00","fortran","5"
"2016-07-04 00:00:00","jquery","517"
"2017-06-12 00:00:00","vba","58"
"2017-02-18 00:00:00","shell","28"
"2012-07-21 00:00:00","java","385"
"2017-12-03 00:00:00","java","456"
"2011-10-03 00:00:00","hadoop","8"
"2014-11-04 00:00:00","ruby","143"
"2014-07-17 00:00:00","rust","8"
"2015-03-09 00:00:00","r","135"
"2012-11-28 00:00:00","delphi","37"
"2008-10-07 00:00:00","javascript","110"
"2011-08-03 00:00:00","html","323"
"2012-03-16 00:00:00","c++","323"
"2014-04-21 00:00:00","c","212"
"2011-07-30 00:00:00","perl","19"
"2014-06-23 00:00:00","perl","45"
"2015-02-01 00:00:00","vba","33"
"2013-11-17 00:00:00","r","73"
"2013-01-26 00:00:00","shell","22"
"2015-12-21 00:00:00","shell","33"
"2009-08-04 00:00:00","css","94"
"2012-01-23 00:00:00","css","293"
"2012-02-16 00:00:00","html","480"
"2012-05-30 00:00:00","jquery","754"
"2009-03-20 00:00:00","perl","22"
"2011-08-20 00:00:00","scala","25"
"2017-07-07 00:00:00","scala","71"
"2014-02-07 00:00:00","scala","44"
"2014-09-22 00:00:00","go","18"
"2009-08-19 00:00:00","shell","19"
"2008-08-15 00:00:00","css","1"
"2015-07-26 00:00:00","html","343"
"2014-12-13 00:00:00","cobol","1"
"2015-05-20 00:00:00","c","216"
"2012-11-01 00:00:00","fortran","3"
"2008-10-20 00:00:00","java","143"
"2016-08-05 00:00:00","vba","88"
"2011-12-29 00:00:00","shell","22"
"2009-08-03 00:00:00","delphi","14"
"2012-01-22 00:00:00","delphi","25"
"2010-07-21 00:00:00","c","186"
"2011-09-24 00:00:00","c#","318"
"2010-09-26 00:00:00","html","78"
"2013-06-14 00:00:00","c","251"
"2010-03-27 00:00:00","go","1"
"2013-08-24 00:00:00","go","9"
"2011-08-19 00:00:00","python","261"
"2009-05-25 00:00:00","fortran","2"
"2013-12-02 00:00:00","jquery","834"
"2016-05-22 00:00:00","jquery","266"
"2017-08-31 00:00:00","fortran","4"
"2017-11-12 00:00:00","hadoop","6"
"2013-03-12 00:00:00","perl","76"
"2015-10-24 00:00:00","css","278"
"2017-11-20 00:00:00","c++","211"
"2016-04-07 00:00:00","c","214"
"2017-11-18 00:00:00","perl","12"
"2010-07-20 00:00:00","pascal","1"
"2013-02-12 00:00:00","rust","1"
"2015-03-16 00:00:00","vba","87"
"2017-09-03 00:00:00","vba","29"
"2012-10-17 00:00:00","python","420"
"2011-10-12 00:00:00","sql","291"
"2010-03-01 00:00:00","html","162"
"2016-08-29 00:00:00","delphi","10"
"2011-08-20 00:00:00","javascript","315"
"2015-08-26 00:00:00","fortran","6"
"2009-10-28 00:00:00","jquery","189"
"2016-09-01 00:00:00","hadoop","18"
"2010-02-25 00:00:00","perl","54"
"2016-07-30 00:00:00","scala","25"
"2011-01-05 00:00:00","r","19"
"2012-03-21 00:00:00","shell","23"
"2016-07-02 00:00:00","html","364"
"2014-06-12 00:00:00","c","181"
"2012-03-17 00:00:00","java","458"
"2010-03-07 00:00:00","php","205"
"2016-06-28 00:00:00","perl","27"
"2014-12-05 00:00:00","ruby","124"
"2017-06-05 00:00:00","pascal","1"
"2014-07-31 00:00:00","shell","61"
"2009-06-21 00:00:00","delphi","11"
"2015-04-09 00:00:00","delphi","24"
"2009-01-29 00:00:00","c++","173"
"2011-03-30 00:00:00","html","337"
"2015-08-12 00:00:00","javascript","1470"
"2009-08-13 00:00:00","c","81"
"2016-08-10 00:00:00","sql","373"
"2012-07-26 00:00:00","ruby","139"
"2009-12-03 00:00:00","go","1"
"2017-08-20 00:00:00","rust","8"
"2011-06-15 00:00:00","vba","28"
"2012-02-03 00:00:00","r","43"
"2011-12-11 00:00:00","python","171"
"2012-07-07 00:00:00","c","132"
"2014-06-13 00:00:00","c++","312"
"2011-05-02 00:00:00","jquery","426"
"2016-07-08 00:00:00","php","638"
"2011-10-11 00:00:00","scala","30"
"2014-09-04 00:00:00","scala","49"
"2009-04-24 00:00:00","html","74"
"2014-07-18 00:00:00","c#","763"
"2013-10-02 00:00:00","cobol","1"
"2009-08-06 00:00:00","jquery","174"
"2012-06-30 00:00:00","jquery","311"
"2013-07-17 00:00:00","hadoop","19"
"2015-09-15 00:00:00","rust","4"
"2015-12-01 00:00:00","swift","250"
"2016-06-10 00:00:00","hadoop","24"
"2014-10-13 00:00:00","php","763"
"2017-07-27 00:00:00","perl","29"
"2017-06-06 00:00:00","scala","63"
"2016-01-03 00:00:00","ruby","64"
"2013-01-18 00:00:00","go","4"
"2015-08-02 00:00:00","css","228"
"2009-09-18 00:00:00","c#","455"
"2010-06-21 00:00:00","c++","320"
"2016-09-09 00:00:00","javascript","1098"
"2013-03-19 00:00:00","cobol","3"
"2012-10-01 00:00:00","html","396"
"2014-02-06 00:00:00","go","16"
"2013-07-22 00:00:00","swift","1"
"2017-09-15 00:00:00","shell","36"
"2016-07-18 00:00:00","python","673"
"2014-03-22 00:00:00","javascript","698"
"2015-12-18 00:00:00","fortran","5"
"2011-08-12 00:00:00","hadoop","5"
"2009-12-14 00:00:00","php","303"
"2008-09-15 00:00:00","ruby","52"
"2011-03-06 00:00:00","ruby","99"
"2009-03-30 00:00:00","delphi","35"
"2010-06-21 00:00:00","javascript","264"
"2009-05-22 00:00:00","c","79"
"2013-05-15 00:00:00","javascript","1106"
"2011-04-28 00:00:00","c++","399"
"2014-10-04 00:00:00","c","173"
"2011-11-12 00:00:00","r","21"
"2011-09-19 00:00:00","python","280"
"2017-09-11 00:00:00","java","686"
"2015-01-19 00:00:00","hadoop","30"
"2017-07-09 00:00:00","hadoop","5"
"2016-10-13 00:00:00","rust","9"
"2010-08-08 00:00:00","vba","1"
"2014-05-02 00:00:00","r","124"
"2011-08-10 00:00:00","css","263"
"2016-12-22 00:00:00","css","436"
"2015-08-01 00:00:00","delphi","4"
"2012-09-06 00:00:00","delphi","21"
"2013-10-30 00:00:00","html","706"
"2017-08-29 00:00:00","c++","216"
"2015-01-24 00:00:00","swift","89"
"2010-10-30 00:00:00","shell","14"
"2015-02-26 00:00:00","python","646"
"2009-01-13 00:00:00","vba","7"
"2017-01-19 00:00:00","swift","239"
"2010-01-28 00:00:00","shell","9"
"2010-07-16 00:00:00","python","250"
"2016-11-15 00:00:00","delphi","18"
"2014-05-28 00:00:00","delphi","30"
"2009-10-31 00:00:00","javascript","106"
"2009-06-23 00:00:00","c++","211"
"2011-10-27 00:00:00","html","372"
"2014-01-31 00:00:00","fortran","2"
"2017-11-14 00:00:00","r","221"
"2012-03-22 00:00:00","swift","2"
"2013-12-23 00:00:00","python","402"
"2011-03-12 00:00:00","sql","91"
"2016-03-23 00:00:00","java","1187"
"2011-10-23 00:00:00","perl","23"
"2013-06-30 00:00:00","go","7"
"2015-09-29 00:00:00","rust","2"
"2017-11-04 00:00:00","vba","35"
"2015-05-17 00:00:00","vba","22"
"2009-04-21 00:00:00","css","61"
"2012-03-15 00:00:00","css","275"
"2012-01-17 00:00:00","delphi","35"
"2010-07-26 00:00:00","c","148"
"2015-04-05 00:00:00","html","316"
"2013-05-29 00:00:00","c#","1094"
"2009-02-23 00:00:00","python","124"
"2014-07-08 00:00:00","python","542"
"2013-12-07 00:00:00","scala","39"
"2014-02-11 00:00:00","ruby","178"
"2014-09-28 00:00:00","pascal","3"
"2016-08-01 00:00:00","ruby","123"
"2013-01-05 00:00:00","vba","12"
"2010-02-21 00:00:00","r","2"
"2013-06-19 00:00:00","c","285"
"2015-12-08 00:00:00","c","225"
"2013-12-07 00:00:00","jquery","398"
"2016-10-31 00:00:00","jquery","412"
"2017-01-17 00:00:00","hadoop","22"
"2011-03-24 00:00:00","php","735"
"2013-08-20 00:00:00","c#","988"
"2015-02-03 00:00:00","cobol","1"
"2016-04-12 00:00:00","c","178"
"2017-06-09 00:00:00","fortran","3"
"2015-08-27 00:00:00","java","1160"
"2013-03-08 00:00:00","java","1033"
"2012-10-12 00:00:00","python","345"
"2015-04-24 00:00:00","hadoop","34"
"2012-05-22 00:00:00","php","780"
"2015-05-11 00:00:00","scala","52"
"2015-11-09 00:00:00","r","159"
"2010-04-21 00:00:00","shell","7"
"2010-04-24 00:00:00","python","82"
"2013-09-30 00:00:00","delphi","25"
"2014-04-22 00:00:00","c++","485"
"2016-11-24 00:00:00","fortran","3"
"2010-04-08 00:00:00","jquery","247"
"2010-10-28 00:00:00","java","530"
"2015-10-30 00:00:00","php","710"
"2012-03-26 00:00:00","shell","33"
"2016-03-21 00:00:00","python","710"
"2009-04-28 00:00:00","sql","78"
"2017-07-29 00:00:00","perl","14"
"2015-02-08 00:00:00","perl","15"
"2013-07-17 00:00:00","ruby","164"
"2015-03-26 00:00:00","go","26"
"2011-08-16 00:00:00","vba","22"
"2014-07-10 00:00:00","vba","59"
"2008-12-01 00:00:00","delphi","5"
"2015-12-15 00:00:00","css","509"
"2014-04-15 00:00:00","delphi","13"
"2010-10-08 00:00:00","javascript","326"
"2016-01-18 00:00:00","fortran","5"
"2016-03-05 00:00:00","jquery","321"
"2016-10-26 00:00:00","hadoop","26"
"2010-12-31 00:00:00","php","313"
"2012-09-02 00:00:00","go","3"
"2016-12-07 00:00:00","r","188"
"2014-04-16 00:00:00","python","623"
"2010-09-08 00:00:00","sql","189"
"2017-11-19 00:00:00","css","200"
"2015-12-11 00:00:00","cobol","2"
"2013-03-24 00:00:00","c++","338"
"2014-10-20 00:00:00","java","1072"
"2011-12-28 00:00:00","hadoop","6"
"2008-08-21 00:00:00","php","54"
"2010-07-12 00:00:00","scala","12"
"2013-09-21 00:00:00","go","14"
"2012-02-26 00:00:00","pascal","1"
"2011-02-26 00:00:00","shell","12"
"2017-09-23 00:00:00","python","528"
"2014-06-12 00:00:00","css","452"
"2016-06-02 00:00:00","delphi","21"
"2008-12-12 00:00:00","javascript","62"
"2016-03-22 00:00:00","c#","724"
"2013-11-01 00:00:00","html","583"
"2011-11-06 00:00:00","javascript","328"
"2015-05-12 00:00:00","shell","63"
"2010-03-12 00:00:00","python","172"
"2009-08-11 00:00:00","jquery","156"
"2009-10-20 00:00:00","php","287"
"2013-10-28 00:00:00","perl","50"
"2017-10-04 00:00:00","rust","9"
"2010-10-09 00:00:00","vba","1"
"2010-05-15 00:00:00","r","3"
"2011-02-28 00:00:00","delphi","48"
"2017-02-08 00:00:00","javascript","1337"
"2013-11-11 00:00:00","c#","954"
"2017-03-18 00:00:00","fortran","1"
"2013-05-30 00:00:00","java","950"
"2016-04-23 00:00:00","java","628"
"2011-03-01 00:00:00","python","289"
"2016-08-04 00:00:00","hadoop","29"
"2016-02-21 00:00:00","php","466"
"2013-03-25 00:00:00","ruby","172"
"2011-07-05 00:00:00","go","2"
"2014-12-02 00:00:00","go","24"
"2014-10-27 00:00:00","shell","54"
"2015-05-06 00:00:00","html","764"
"2015-06-21 00:00:00","c++","233"
"2013-06-17 00:00:00","fortran","2"
"2013-08-03 00:00:00","jquery","342"
"2011-04-20 00:00:00","ruby","146"
"2017-03-31 00:00:00","r","175"
"2011-05-20 00:00:00","shell","54"
"2008-10-20 00:00:00","python","48"
"2011-09-14 00:00:00","python","267"
"2015-04-19 00:00:00","css","280"
"2010-08-22 00:00:00","c++","177"
"2015-04-15 00:00:00","javascript","1370"
"2017-05-22 00:00:00","java","811"
"2017-03-17 00:00:00","ruby","68"
"2014-01-03 00:00:00","rust","4"
"2016-11-27 00:00:00","rust","5"
"2009-07-08 00:00:00","r","3"
"2016-08-22 00:00:00","shell","59"
"2011-07-16 00:00:00","sql","93"
"2008-11-12 00:00:00","delphi","26"
"2009-05-27 00:00:00","html","78"
"2016-07-07 00:00:00","javascript","1290"
"2014-10-09 00:00:00","html","687"
"2017-02-18 00:00:00","delphi","7"
"2014-10-28 00:00:00","c","270"
"2011-11-11 00:00:00","perl","59"
"2014-09-25 00:00:00","scala","52"
"2012-04-06 00:00:00","scala","29"
"2015-05-20 00:00:00","swift","238"
"2017-11-07 00:00:00","swift","226"
"2011-05-04 00:00:00","python","308"
"2009-04-02 00:00:00","css","70"
"2009-12-10 00:00:00","html","164"
"2015-07-31 00:00:00","cobol","3"
"2010-01-27 00:00:00","fortran","3"
"2016-04-05 00:00:00","jquery","652"
"2010-08-27 00:00:00","php","448"
"2014-07-31 00:00:00","sql","511"
"2015-12-19 00:00:00","vba","18"
"2015-12-03 00:00:00","swift","221"
"2016-07-29 00:00:00","shell","71"
"2017-09-04 00:00:00","python","740"
"2014-10-11 00:00:00","python","330"
"2008-09-12 00:00:00","sql","86"
"2016-08-20 00:00:00","ruby","41"
"2010-10-17 00:00:00","go","2"
"2013-10-10 00:00:00","go","15"
"2016-05-02 00:00:00","rust","10"
"2009-07-27 00:00:00","r","10"
"2012-06-20 00:00:00","r","75"
"2016-04-12 00:00:00","html","668"
"2015-01-08 00:00:00","fortran","5"
"2016-12-28 00:00:00","php","592"
"2016-03-29 00:00:00","scala","75"
"2014-09-15 00:00:00","ruby","127"
"2017-07-11 00:00:00","go","28"
"2012-06-01 00:00:00","python","389"
"2013-11-07 00:00:00","c++","561"
"2014-02-26 00:00:00","javascript","1547"
"2016-04-13 00:00:00","delphi","21"
"2011-07-03 00:00:00","c","80"
"2017-06-09 00:00:00","c#","580"
"2017-05-04 00:00:00","jquery","489"
"2017-01-16 00:00:00","vba","88"
"2016-06-12 00:00:00","r","92"
"2013-07-19 00:00:00","r","119"
"2012-08-06 00:00:00","shell","29"
"2010-08-08 00:00:00","sql","59"
"2010-02-07 00:00:00","css","80"
"2013-01-01 00:00:00","css","161"
"2010-05-28 00:00:00","javascript","328"
"2014-06-17 00:00:00","html","612"
"2010-12-04 00:00:00","fortran","2"
"2013-02-18 00:00:00","jquery","823"
"2011-06-08 00:00:00","shell","19"
"2014-07-20 00:00:00","python","274"
"2014-06-13 00:00:00","perl","41"
"2013-04-25 00:00:00","ruby","157"
"2015-10-14 00:00:00","ruby","143"
"2012-03-19 00:00:00","vba","17"
"2014-09-17 00:00:00","r","138"
"2012-10-17 00:00:00","swift","2"
"2012-06-18 00:00:00","css","326"
"2012-08-13 00:00:00","delphi","29"
"2009-08-18 00:00:00","html","167"
"2009-12-08 00:00:00","c#","585"
"2012-12-28 00:00:00","cobol","1"
"2010-04-22 00:00:00","c","118"
"2017-12-01 00:00:00","scala","40"
"2010-06-25 00:00:00","go","1"
"2015-04-25 00:00:00","pascal","1"
"2015-08-27 00:00:00","vba","102"
"2009-11-18 00:00:00","r","10"
"2010-10-10 00:00:00","jquery","146"
"2012-04-01 00:00:00","hadoop","4"
"2014-09-20 00:00:00","hadoop","14"
"2014-12-27 00:00:00","perl","18"
"2012-04-28 00:00:00","scala","9"
"2013-11-23 00:00:00","ruby","87"
"2016-07-21 00:00:00","vba","139"
"2014-01-31 00:00:00","vba","71"
"2017-02-21 00:00:00","css","498"
"2008-11-11 00:00:00","javascript","94"
"2012-05-11 00:00:00","html","420"
"2014-08-03 00:00:00","c#","300"
"2012-04-03 00:00:00","fortran","7"
"2015-07-18 00:00:00","jquery","266"
"2014-03-15 00:00:00","sql","187"
"2015-10-04 00:00:00","hadoop","15"
"2009-06-13 00:00:00","perl","14"
"2013-08-09 00:00:00","go","8"
"2017-02-13 00:00:00","r","147"
"2010-03-06 00:00:00","shell","12"
"2011-03-10 00:00:00","python","308"
"2013-12-16 00:00:00","delphi","39"
"2014-08-18 00:00:00","javascript","1006"
"2011-07-21 00:00:00","hadoop","15"
"2016-12-02 00:00:00","hadoop","16"
"2015-08-11 00:00:00","php","840"
"2010-11-08 00:00:00","ruby","57"
"2016-09-24 00:00:00","go","5"
"2016-05-24 00:00:00","swift","235"
"2017-02-18 00:00:00","sql","123"
"2009-02-16 00:00:00","delphi","17"
"2016-01-24 00:00:00","css","285"
"2008-11-20 00:00:00","html","59"
"2011-06-13 00:00:00","jquery","503"
"2016-12-10 00:00:00","java","452"
"2010-10-12 00:00:00","php","326"
"2015-10-16 00:00:00","python","641"
"2013-09-05 00:00:00","php","937"
"2014-04-17 00:00:00","ruby","137"
"2016-10-05 00:00:00","ruby","123"
"2011-10-29 00:00:00","pascal","1"
"2009-09-26 00:00:00","r","4"
"2013-11-04 00:00:00","shell","48"
"2009-09-22 00:00:00","css","93"
"2015-01-14 00:00:00","delphi","15"
"2015-03-24 00:00:00","html","586"
"2017-09-11 00:00:00","html","453"
"2013-08-07 00:00:00","c","261"
"2014-05-02 00:00:00","cobol","1"
"2016-03-15 00:00:00","shell","61"
"2016-10-07 00:00:00","c++","359"
"2017-08-28 00:00:00","fortran","3"
"2012-02-11 00:00:00","java","444"
"2017-09-07 00:00:00","perl","29"
"2013-05-08 00:00:00","rust","1"
"2015-01-02 00:00:00","swift","131"
"2017-06-15 00:00:00","css","398"
"2009-10-19 00:00:00","javascript","148"
"2014-11-02 00:00:00","c++","271"
"2012-11-12 00:00:00","html","432"
"2012-04-08 00:00:00","javascript","384"
"2015-07-21 00:00:00","java","1099"
"2010-05-21 00:00:00","perl","38"
"2012-11-26 00:00:00","pascal","2"
"2016-10-15 00:00:00","rust","12"
"2016-03-01 00:00:00","sql","328"
"2013-04-03 00:00:00","cobol","1"
"2011-02-03 00:00:00","fortran","5"
"2014-02-13 00:00:00","jquery","960"
"2013-08-15 00:00:00","java","1015"
"2013-06-10 00:00:00","ruby","111"
"2015-11-29 00:00:00","ruby","61"
"2014-06-06 00:00:00","rust","1"
