post_date,tags,score_days,favourites_days,answers_days,comments_days,usage_cnt
"2010-08-02 00:00:00","<c>","15","3","13","7","5"
"2010-08-03 00:00:00","<c#>","18","4","53","38","21"
"2010-08-03 00:00:00","<r>","2","2","3","1","1"
"2010-08-04 00:00:00","<c++>","4","3","44","48","12"
"2010-08-04 00:00:00","<r>","5","0","8","1","2"
"2010-08-04 00:00:00","<sql>","3","0","3","2","2"
"2010-08-07 00:00:00","<ruby>","2","0","4","2","2"
"2010-08-08 00:00:00","<c++>","7","1","13","10","5"
"2010-08-08 00:00:00","<c>","1","0","9","19","5"
"2010-08-09 00:00:00","<c#>","15","1","37","35","21"
"2010-08-09 00:00:00","<c++>","23","0","34","19","12"
"2010-08-09 00:00:00","<ruby>","4","0","5","","3"
"2010-08-10 00:00:00","<c>","4","1","24","15","6"
"2010-08-10 00:00:00","<python>","8","1","22","5","9"
"2010-08-12 00:00:00","<c++>","1","0","6","10","3"
"2010-08-13 00:00:00","<hadoop>","","","1","","1"
"2010-08-13 00:00:00","<r>","6","4","11","3","6"
"2010-08-13 00:00:00","<ruby>","1","0","4","2","2"
"2010-08-13 00:00:00","<sql>","2","2","12","13","5"
"2010-08-14 00:00:00","<python>","4","0","5","1","2"
"2010-08-15 00:00:00","<c>","6","0","19","4","5"
"2010-08-15 00:00:00","<python>","16","1","15","10","5"
"2010-08-15 00:00:00","<r>","1","0","1","","1"
"2010-08-15 00:00:00","<scala>","5","1","2","1","1"
"2010-08-17 00:00:00","<r>","10","2","11","3","4"
"2010-08-19 00:00:00","<python>","19","5","38","11","13"
"2010-08-19 00:00:00","<sql>","23","4","29","15","5"
"2010-08-20 00:00:00","<c++>","13","2","30","9","7"
"2010-08-20 00:00:00","<java>","6","0","24","8","8"
"2010-08-22 00:00:00","<java>","26","5","19","21","8"
"2010-08-23 00:00:00","<java>","17","2","22","14","9"
"2010-08-23 00:00:00","<r>","1","0","4","2","2"
"2010-08-23 00:00:00","<ruby>","8","3","18","8","7"
"2010-08-23 00:00:00","<scala>","7","1","5","","2"
"2010-08-24 00:00:00","<c#>","43","11","67","20","20"
"2010-08-27 00:00:00","<c++>","20","2","33","22","9"
"2010-08-27 00:00:00","<java>","6","2","14","5","5"
"2010-08-27 00:00:00","<r>","3","0","8","8","4"
"2010-08-28 00:00:00","<c#>","-4","0","5","4","4"
"2010-08-28 00:00:00","<java>","5","1","11","3","4"
"2010-08-29 00:00:00","<c++>","18","0","25","19","8"
"2010-08-30 00:00:00","<ruby>","7","0","4","1","2"
"2010-09-02 00:00:00","<c++>","25","8","61","35","17"
"2010-09-03 00:00:00","<c++>","9","2","21","18","11"
"2010-09-03 00:00:00","<java>","9","1","21","9","6"
"2010-09-03 00:00:00","<python>","1","4","10","2","5"
"2010-09-07 00:00:00","<c++>","13","1","30","28","10"
"2010-09-08 00:00:00","<c>","6","5","26","31","7"
"2010-09-08 00:00:00","<r>","3","0","5","3","3"
"2010-09-10 00:00:00","<sql>","3","0","4","2","1"
"2010-09-14 00:00:00","<c>","26","3","16","23","3"
"2010-09-14 00:00:00","<r>","1","0","1","1","1"
"2010-09-15 00:00:00","<c++>","5","0","26","26","9"
"2010-09-17 00:00:00","<ruby>","","","2","2","1"
"2010-09-18 00:00:00","<ruby>","2","0","5","4","2"
"2010-09-19 00:00:00","<c>","0","0","12","13","4"
"2010-09-20 00:00:00","<c>","7","2","35","28","7"
"2010-09-21 00:00:00","<scala>","3","0","2","","1"
"2010-09-23 00:00:00","<c#>","15","1","45","29","15"
"2010-09-23 00:00:00","<c++>","8","1","10","11","4"
"2010-09-24 00:00:00","<java>","35","5","55","23","21"
"2010-09-24 00:00:00","<sql>","0","1","11","6","3"
"2010-09-25 00:00:00","<c++>","8","4","12","20","7"
"2010-09-25 00:00:00","<ruby>","2","1","6","1","2"
"2010-09-27 00:00:00","<c#>","29","4","88","57","27"
"2010-09-27 00:00:00","<c++>","10","0","32","10","8"
"2010-09-28 00:00:00","<c>","7","0","19","14","7"
"2010-09-28 00:00:00","<sql>","12","1","20","5","4"
"2010-09-29 00:00:00","<ruby>","4","0","6","2","3"
"2010-09-30 00:00:00","<c++>","29","0","90","51","19"
"2010-09-30 00:00:00","<ruby>","2","0","11","","5"
"2010-10-01 00:00:00","<c#>","16","2","43","28","14"
"2010-10-01 00:00:00","<hadoop>","1","0","1","","1"
"2010-10-01 00:00:00","<python>","6","2","17","8","6"
"2010-10-02 00:00:00","<c>","15","0","29","14","7"
"2010-10-03 00:00:00","<c#>","8","1","16","14","7"
"2010-10-03 00:00:00","<sql>","3","1","8","4","2"
"2010-10-05 00:00:00","<java>","4","2","34","10","13"
"2010-10-05 00:00:00","<sql>","2","0","4","10","2"
"2010-10-06 00:00:00","<c#>","8","0","31","20","15"
"2010-07-28 00:00:00","<python>","14","1","33","12","8"
"2010-07-28 00:00:00","<r>","6","0","7","3","3"
"2010-07-29 00:00:00","<python>","8","1","33","13","11"
"2010-07-30 00:00:00","<c#>","29","2","62","33","19"
"2010-07-30 00:00:00","<r>","12","8","14","11","5"
"2010-08-02 00:00:00","<c#>","67","3","88","38","25"
"2010-08-02 00:00:00","<python>","14","6","39","20","14"
"2010-08-02 00:00:00","<r>","2","1","7","","3"
"2010-08-02 00:00:00","<ruby>","5","5","5","9","4"
"2010-08-02 00:00:00","<sql>","10","1","15","6","4"
"2010-08-03 00:00:00","<c>","-3","2","27","18","6"
"2010-08-03 00:00:00","<sql>","6","0","10","6","4"
"2010-08-04 00:00:00","<java>","11","2","31","15","9"
"2010-08-04 00:00:00","<scala>","4","0","2","3","1"
"2010-08-05 00:00:00","<python>","2","0","28","16","13"
"2010-08-06 00:00:00","<c++>","15","3","28","15","10"
"2010-08-06 00:00:00","<ruby>","5","1","3","10","2"
"2010-08-07 00:00:00","<java>","11","2","33","19","6"
"2010-08-08 00:00:00","<ruby>","2","2","4","","2"
"2010-08-11 00:00:00","<r>","1","0","1","","1"
"2010-08-11 00:00:00","<sql>","","","11","13","6"
"2010-08-12 00:00:00","<java>","7","2","30","17","9"
"2010-08-12 00:00:00","<r>","5","0","3","","1"
"2010-08-14 00:00:00","<c#>","32","5","24","17","9"
"2010-08-14 00:00:00","<java>","13","3","15","10","5"
"2010-08-14 00:00:00","<r>","15","14","10","6","2"
"2010-08-14 00:00:00","<ruby>","1","0","2","3","2"
"2010-08-15 00:00:00","<java>","8","2","13","7","4"
"2010-08-16 00:00:00","<c#>","9","2","40","20","14"
"2010-08-16 00:00:00","<scala>","4","1","4","","1"
"2010-08-17 00:00:00","<java>","24","2","47","18","14"
"2010-08-18 00:00:00","<c>","27","7","43","24","8"
"2010-08-18 00:00:00","<sql>","1","0","20","8","7"
"2010-08-19 00:00:00","<c++>","46","5","54","34","15"
"2010-08-19 00:00:00","<ruby>","6","4","17","4","7"
"2010-08-20 00:00:00","<python>","15","6","36","25","9"
"2010-08-20 00:00:00","<r>","1","0","1","","1"
"2010-08-20 00:00:00","<ruby>","2","0","4","7","3"
"2010-08-21 00:00:00","<c++>","14","2","27","23","8"
"2010-08-21 00:00:00","<sql>","1","0","6","7","2"
"2010-08-22 00:00:00","<c++>","9","0","6","6","4"
"2010-08-22 00:00:00","<c>","16","2","26","26","10"
"2010-08-22 00:00:00","<python>","7","1","11","14","7"
"2010-08-23 00:00:00","<python>","8","5","12","16","7"
"2010-08-24 00:00:00","<ruby>","1","1","7","1","4"
"2010-08-24 00:00:00","<sql>","1","0","3","1","1"
"2010-08-25 00:00:00","<java>","10","0","23","16","10"
"2010-08-25 00:00:00","<ruby>","7","0","15","3","4"
"2010-08-26 00:00:00","<ruby>","3","1","14","3","6"
"2010-08-27 00:00:00","<c#>","20","3","34","25","14"
"2010-08-29 00:00:00","<java>","17","2","28","12","9"
"2010-08-29 00:00:00","<r>","6","0","7","","2"
"2010-08-29 00:00:00","<ruby>","6","0","3","2","2"
"2010-08-30 00:00:00","<python>","13","4","22","7","6"
"2010-08-30 00:00:00","<sql>","1","0","4","1","1"
"2010-08-31 00:00:00","<r>","4","0","5","2","3"
"2010-08-31 00:00:00","<ruby>","2","1","10","","4"
"2010-09-01 00:00:00","<c#>","22","1","23","9","10"
"2010-09-02 00:00:00","<java>","4","0","25","15","7"
"2010-09-04 00:00:00","<c#>","-3","0","10","7","5"
"2010-09-04 00:00:00","<c>","6","0","15","10","5"
"2010-09-04 00:00:00","<python>","6","1","12","7","4"
"2010-09-05 00:00:00","<r>","1","0","1","","1"
"2010-09-06 00:00:00","<sql>","3","1","3","","1"
"2010-09-08 00:00:00","<c#>","23","1","62","19","19"
"2010-09-08 00:00:00","<python>","13","0","25","21","8"
"2010-09-09 00:00:00","<sql>","3","0","12","8","5"
"2010-09-10 00:00:00","<c#>","7","1","30","11","11"
"2010-09-10 00:00:00","<r>","","","3","2","1"
"2010-09-10 00:00:00","<scala>","3","0","3","","1"
"2010-09-11 00:00:00","<java>","-1","0","6","6","3"
"2010-09-12 00:00:00","<c>","6","1","8","3","2"
"2010-09-12 00:00:00","<scala>","6","0","1","4","1"
"2010-09-13 00:00:00","<r>","2","0","1","1","1"
"2010-09-14 00:00:00","<python>","1","0","10","24","8"
"2010-09-15 00:00:00","<sql>","7","0","6","6","2"
"2010-09-16 00:00:00","<c++>","4","0","22","14","7"
"2010-09-16 00:00:00","<python>","1","2","24","11","6"
"2010-09-17 00:00:00","<scala>","14","1","11","18","5"
"2010-09-18 00:00:00","<c#>","2","1","3","4","2"
"2010-09-18 00:00:00","<c++>","1","0","13","16","4"
"2010-09-18 00:00:00","<c>","3","0","6","17","3"
"2010-09-18 00:00:00","<sql>","-3","0","2","","1"
"2010-09-19 00:00:00","<c++>","2","2","16","23","7"
"2010-09-19 00:00:00","<java>","6","0","19","8","9"
"2010-09-20 00:00:00","<ruby>","2","2","9","7","4"
"2010-09-21 00:00:00","<hadoop>","2","1","3","4","1"
"2010-09-22 00:00:00","<java>","15","2","54","32","15"
"2010-09-23 00:00:00","<scala>","2","0","3","","2"
"2010-09-24 00:00:00","<ruby>","4","1","20","18","9"
"2010-09-25 00:00:00","<c#>","5","1","18","4","10"
"2010-09-25 00:00:00","<scala>","7","2","6","3","2"
"2010-09-26 00:00:00","<c++>","4","0","14","9","4"
"2010-09-26 00:00:00","<ruby>","4","0","1","1","1"
"2010-09-28 00:00:00","<c++>","1","2","37","25","9"
"2010-09-28 00:00:00","<java>","17","4","38","43","14"
"2010-09-28 00:00:00","<r>","1","0","1","","1"
"2010-09-28 00:00:00","<ruby>","1","0","2","4","2"
"2010-09-29 00:00:00","<c>","3","0","26","11","7"
"2010-09-29 00:00:00","<r>","2","0","3","1","2"
"2010-09-30 00:00:00","<sql>","6","1","15","15","7"
"2010-10-01 00:00:00","<c>","16","4","29","20","7"
"2010-10-01 00:00:00","<r>","6","0","8","3","2"
"2010-10-02 00:00:00","<c#>","11","0","36","15","11"
"2010-10-04 00:00:00","<c++>","0","0","20","20","7"
"2010-10-04 00:00:00","<python>","1","1","11","12","5"
"2010-10-04 00:00:00","<scala>","1","0","2","","1"
"2010-10-05 00:00:00","<c#>","31","0","59","26","18"
"2010-06-21 00:00:00","<c++>","16","1","26","12","9"
"2010-06-22 00:00:00","<c>","13","1","54","14","13"
"2010-06-22 00:00:00","<java>","24","1","47","10","12"
"2010-06-22 00:00:00","<python>","8","3","25","15","9"
"2010-06-22 00:00:00","<r>","6","1","5","5","3"
"2010-06-22 00:00:00","<sql>","-4","0","6","10","2"
"2010-06-23 00:00:00","<c++>","12","1","24","23","10"
"2010-06-23 00:00:00","<c>","1","0","4","3","1"
"2010-06-24 00:00:00","<sql>","0","1","2","1","1"
"2010-06-26 00:00:00","<ruby>","2","0","6","","1"
"2010-06-28 00:00:00","<c>","1","0","8","6","1"
"2010-06-29 00:00:00","<java>","1","0","10","9","5"
"2010-07-01 00:00:00","<c>","22","1","19","41","5"
"2010-07-02 00:00:00","<java>","26","3","48","19","15"
"2010-07-04 00:00:00","<c++>","5","2","22","21","8"
"2010-07-05 00:00:00","<r>","7","1","6","","2"
"2010-07-06 00:00:00","<java>","4","1","28","8","11"
"2010-07-07 00:00:00","<c>","","","4","2","2"
"2010-07-08 00:00:00","<c#>","35","2","65","20","19"
"2010-07-08 00:00:00","<ruby>","2","1","14","4","8"
"2010-07-09 00:00:00","<c#>","28","3","71","34","16"
"2010-07-09 00:00:00","<c>","6","0","23","21","9"
"2010-07-09 00:00:00","<java>","22","1","24","17","12"
"2010-07-10 00:00:00","<c++>","18","0","21","14","7"
"2010-07-10 00:00:00","<c>","2","0","7","5","2"
"2010-07-11 00:00:00","<c#>","19","5","19","16","8"
"2010-07-12 00:00:00","<java>","15","1","20","13","12"
"2010-07-12 00:00:00","<ruby>","1","0","3","2","2"
"2010-07-12 00:00:00","<sql>","4","0","8","6","4"
"2010-07-13 00:00:00","<c#>","23","4","63","20","18"
"2010-07-13 00:00:00","<hadoop>","0","1","2","3","2"
"2010-07-13 00:00:00","<python>","20","6","49","30","15"
"2010-07-15 00:00:00","<java>","11","7","51","28","17"
"2010-07-16 00:00:00","<c#>","25","2","44","29","17"
"2010-07-16 00:00:00","<r>","12","2","7","2","3"
"2010-07-17 00:00:00","<c++>","1","0","2","","1"
"2010-07-17 00:00:00","<python>","9","2","24","15","8"
"2010-07-17 00:00:00","<sql>","","","3","7","1"
"2010-07-18 00:00:00","<c++>","5","0","11","10","5"
"2010-07-18 00:00:00","<ruby>","","","1","1","1"
"2010-07-19 00:00:00","<sql>","","","3","","2"
"2010-07-20 00:00:00","<c++>","7","2","10","7","4"
"2010-07-20 00:00:00","<python>","5","1","35","42","14"
"2010-07-20 00:00:00","<ruby>","8","1","3","2","2"
"2010-07-21 00:00:00","<java>","10","1","32","16","10"
"2010-07-22 00:00:00","<c>","15","0","22","28","7"
"2010-07-22 00:00:00","<ruby>","4","0","9","7","3"
"2010-07-23 00:00:00","<c>","5","1","20","13","3"
"2010-07-23 00:00:00","<ruby>","1","0","2","","1"
"2010-07-25 00:00:00","<c#>","11","0","21","10","10"
"2010-07-28 00:00:00","<ruby>","6","1","12","6","4"
"2010-07-29 00:00:00","<c#>","39","6","66","50","28"
"2010-07-29 00:00:00","<c++>","14","5","35","23","9"
"2010-07-29 00:00:00","<c>","8","0","17","11","4"
"2010-07-30 00:00:00","<c>","8","0","43","17","9"
"2010-07-30 00:00:00","<ruby>","2","3","15","3","6"
"2010-07-31 00:00:00","<python>","6","1","13","9","7"
"2010-08-01 00:00:00","<c++>","17","1","18","15","6"
"2010-08-01 00:00:00","<c>","2","1","7","13","3"
"2010-08-01 00:00:00","<python>","5","0","18","11","4"
"2010-08-04 00:00:00","<c>","-1","0","6","4","3"
"2010-08-04 00:00:00","<python>","19","1","49","17","13"
"2010-08-05 00:00:00","<r>","1","1","5","1","3"
"2010-08-05 00:00:00","<ruby>","7","0","11","","5"
"2010-08-06 00:00:00","<java>","18","6","26","6","7"
"2010-08-06 00:00:00","<r>","11","1","14","5","6"
"2010-08-07 00:00:00","<c>","28","5","29","14","7"
"2010-08-07 00:00:00","<python>","8","2","6","1","3"
"2010-08-07 00:00:00","<r>","2","0","1","","1"
"2010-08-09 00:00:00","<scala>","4","0","2","2","1"
"2010-08-10 00:00:00","<c++>","12","0","28","30","9"
"2010-08-10 00:00:00","<java>","24","3","58","42","19"
"2010-08-10 00:00:00","<r>","6","0","6","3","4"
"2010-08-11 00:00:00","<c++>","30","0","43","43","12"
"2010-08-11 00:00:00","<python>","13","0","41","7","10"
"2010-08-12 00:00:00","<c>","12","0","25","25","7"
"2010-08-12 00:00:00","<ruby>","3","0","12","4","4"
"2010-08-13 00:00:00","<c#>","28","1","40","12","15"
"2010-08-14 00:00:00","<c++>","8","1","9","3","3"
"2010-08-15 00:00:00","<c++>","3","0","5","3","1"
"2010-08-17 00:00:00","<c++>","15","0","28","19","6"
"2010-08-17 00:00:00","<c>","4","2","26","12","6"
"2010-08-18 00:00:00","<java>","9","1","25","4","8"
"2010-08-18 00:00:00","<python>","9","0","21","9","7"
"2010-08-18 00:00:00","<scala>","12","2","6","","1"
"2010-08-20 00:00:00","<c#>","7","3","43","27","16"
"2010-08-20 00:00:00","<c>","8","0","12","4","2"
"2010-08-21 00:00:00","<python>","5","1","11","5","3"
"2010-08-21 00:00:00","<r>","3","1","4","","1"
"2010-08-22 00:00:00","<r>","2","0","1","","1"
"2010-08-22 00:00:00","<ruby>","3","0","5","4","1"
"2010-08-23 00:00:00","<c>","-1","0","10","6","3"
"2010-08-23 00:00:00","<sql>","8","2","12","6","4"
"2010-08-25 00:00:00","<c#>","4","3","52","46","20"
"2010-08-25 00:00:00","<c++>","4","0","15","14","7"
"2010-08-25 00:00:00","<python>","10","1","20","11","8"
"2010-08-26 00:00:00","<c++>","22","0","44","47","14"
"2010-08-26 00:00:00","<python>","-1","1","3","1","3"
"2010-08-27 00:00:00","<ruby>","4","0","8","1","4"
"2010-08-27 00:00:00","<sql>","2","0","7","2","2"
"2010-08-28 00:00:00","<python>","2","0","3","1","1"
"2010-08-29 00:00:00","<c#>","10","1","13","24","6"
"2010-08-29 00:00:00","<c>","2","0","5","","1"
"2010-08-29 00:00:00","<python>","7","1","22","5","7"
"2010-08-31 00:00:00","<c++>","30","3","49","48","12"
"2010-08-31 00:00:00","<python>","13","3","27","22","7"
"2010-08-31 00:00:00","<sql>","2","1","20","10","6"
"2010-09-01 00:00:00","<c>","19","4","31","17","9"
"2010-02-04 00:00:00","<c>","4","0","17","10","5"
"2010-02-05 00:00:00","<c#>","20","4","11","6","4"
"2010-02-05 00:00:00","<c++>","21","6","33","4","6"
"2010-02-05 00:00:00","<c>","21","3","11","7","3"
"2010-02-05 00:00:00","<ruby>","1","1","3","","3"
"2010-02-06 00:00:00","<c#>","6","0","6","3","3"
"2010-02-06 00:00:00","<sql>","","","8","12","2"
"2010-02-07 00:00:00","<c#>","12","3","10","4","3"
"2010-02-07 00:00:00","<java>","5","2","11","3","2"
"2010-02-07 00:00:00","<ruby>","0","1","5","","1"
"2010-02-09 00:00:00","<java>","0","0","30","23","11"
"2010-02-10 00:00:00","<c>","1","0","3","","1"
"2010-02-10 00:00:00","<ruby>","2","1","2","1","1"
"2010-02-10 00:00:00","<scala>","4","0","1","","1"
"2010-02-11 00:00:00","<c++>","7","1","17","23","5"
"2010-02-12 00:00:00","<c#>","5","1","12","5","4"
"2010-02-12 00:00:00","<c++>","12","2","36","24","9"
"2010-02-13 00:00:00","<ruby>","1","0","2","1","1"
"2010-02-14 00:00:00","<java>","11","1","16","5","3"
"2010-02-14 00:00:00","<python>","7","1","8","","2"
"2010-02-14 00:00:00","<ruby>","4","1","2","6","2"
"2010-02-15 00:00:00","<c>","7","0","11","8","4"
"2010-02-16 00:00:00","<c++>","14","1","29","21","9"
"2010-02-16 00:00:00","<c>","3","3","5","2","2"
"2010-02-17 00:00:00","<java>","6","1","43","27","10"
"2010-02-18 00:00:00","<c#>","7","2","25","14","10"
"2010-02-18 00:00:00","<ruby>","9","2","6","4","1"
"2010-02-21 00:00:00","<c>","2","0","7","3","2"
"2010-02-21 00:00:00","<java>","8","0","15","7","3"
"2010-02-23 00:00:00","<c>","11","0","18","10","4"
"2010-02-25 00:00:00","<java>","12","4","27","12","10"
"2010-02-25 00:00:00","<sql>","4","0","1","1","1"
"2010-02-27 00:00:00","<c>","7","2","20","4","5"
"2010-02-28 00:00:00","<c++>","10","2","24","4","7"
"2010-03-02 00:00:00","<c>","","","3","1","1"
"2010-03-02 00:00:00","<sql>","1","0","5","2","2"
"2010-03-03 00:00:00","<python>","8","2","15","11","7"
"2010-03-04 00:00:00","<c#>","22","1","38","19","12"
"2010-03-04 00:00:00","<c>","-3","0","16","12","4"
"2010-03-05 00:00:00","<java>","9","2","25","3","8"
"2010-03-08 00:00:00","<c++>","2","0","6","3","3"
"2010-03-09 00:00:00","<java>","14","1","22","6","10"
"2010-03-11 00:00:00","<c++>","52","13","43","39","10"
"2010-03-11 00:00:00","<sql>","4","0","4","5","3"
"2010-03-12 00:00:00","<python>","6","0","13","10","5"
"2010-03-13 00:00:00","<c>","1","0","6","6","3"
"2010-03-14 00:00:00","<c++>","7","3","6","5","2"
"2010-03-15 00:00:00","<sql>","2","0","4","3","2"
"2010-03-18 00:00:00","<c++>","6","0","12","4","3"
"2010-03-18 00:00:00","<python>","3","0","18","4","8"
"2010-03-18 00:00:00","<ruby>","2","2","1","","1"
"2010-03-19 00:00:00","<c#>","35","3","43","14","16"
"2010-03-19 00:00:00","<c++>","6","0","15","6","5"
"2010-03-20 00:00:00","<c++>","18","1","21","17","6"
"2010-03-20 00:00:00","<scala>","2","0","2","","1"
"2010-03-21 00:00:00","<r>","","","1","2","1"
"2010-03-22 00:00:00","<c>","5","1","9","4","2"
"2010-03-22 00:00:00","<java>","20","4","37","32","12"
"2010-03-22 00:00:00","<ruby>","8","5","7","1","3"
"2010-03-23 00:00:00","<c++>","12","3","39","27","7"
"2010-03-24 00:00:00","<c>","0","0","4","","1"
"2010-03-24 00:00:00","<java>","7","0","25","18","10"
"2010-03-25 00:00:00","<c#>","37","2","70","19","15"
"2010-03-25 00:00:00","<ruby>","4","1","6","1","2"
"2010-03-25 00:00:00","<sql>","4","0","12","7","4"
"2010-03-26 00:00:00","<ruby>","4","1","2","","1"
"2010-03-27 00:00:00","<c#>","10","1","11","4","5"
"2010-03-28 00:00:00","<c++>","7","0","17","20","4"
"2010-03-29 00:00:00","<c++>","3","0","18","38","6"
"2010-03-29 00:00:00","<java>","16","0","47","16","15"
"2010-03-30 00:00:00","<java>","12","2","22","11","8"
"2010-03-31 00:00:00","<python>","4","0","11","6","5"
"2010-03-31 00:00:00","<ruby>","1","0","3","2","1"
"2010-03-31 00:00:00","<sql>","3","0","8","3","2"
"2010-04-01 00:00:00","<sql>","1","0","1","","1"
"2010-04-02 00:00:00","<c#>","3","1","31","14","8"
"2010-04-03 00:00:00","<ruby>","5","2","3","","1"
"2010-04-04 00:00:00","<c>","5","0","8","10","2"
"2010-04-05 00:00:00","<java>","7","2","19","13","6"
"2010-04-05 00:00:00","<ruby>","0","1","2","","1"
"2010-04-06 00:00:00","<java>","5","1","13","1","3"
"2010-04-06 00:00:00","<python>","3","1","16","9","4"
"2010-04-08 00:00:00","<java>","21","5","37","24","12"
"2010-04-09 00:00:00","<python>","3","1","15","3","5"
"2010-04-09 00:00:00","<sql>","4","2","5","3","3"
"2010-04-12 00:00:00","<c++>","11","4","23","21","4"
"2010-04-12 00:00:00","<sql>","4","0","16","1","4"
"2010-04-13 00:00:00","<c#>","47","18","36","23","17"
"2010-04-14 00:00:00","<c#>","30","1","43","26","15"
"2010-04-14 00:00:00","<c++>","18","3","28","23","11"
"2010-04-14 00:00:00","<java>","16","2","38","20","12"
"2010-04-14 00:00:00","<scala>","4","0","3","","1"
"2010-04-14 00:00:00","<sql>","3","0","6","","2"
"2010-04-15 00:00:00","<c>","4","0","4","3","2"
"2010-04-15 00:00:00","<r>","","","1","2","1"
"2010-04-16 00:00:00","<java>","10","3","23","3","5"
"2010-04-17 00:00:00","<c#>","13","1","20","19","13"
"2010-04-17 00:00:00","<c>","3","0","3","3","2"
"2010-04-17 00:00:00","<python>","8","5","8","1","2"
"2010-04-18 00:00:00","<ruby>","3","1","3","2","1"
"2010-04-20 00:00:00","<ruby>","7","0","6","2","4"
"2010-04-21 00:00:00","<c#>","18","3","49","16","19"
"2010-04-21 00:00:00","<c++>","4","0","20","8","4"
"2010-04-21 00:00:00","<r>","3","1","2","","1"
"2010-04-23 00:00:00","<ruby>","6","3","4","5","2"
"2010-04-24 00:00:00","<scala>","3","0","2","","1"
"2010-04-25 00:00:00","<java>","1","0","12","6","4"
"2010-04-26 00:00:00","<c#>","9","0","14","7","6"
"2010-04-27 00:00:00","<c>","5","0","3","12","2"
"2009-12-25 00:00:00","<r>","0","1","1","","1"
"2009-12-25 00:00:00","<ruby>","5","1","6","","3"
"2009-12-26 00:00:00","<c#>","","","2","1","1"
"2009-12-29 00:00:00","<c#>","7","3","38","22","12"
"2009-12-29 00:00:00","<java>","12","3","16","2","4"
"2009-12-30 00:00:00","<c#>","4","1","24","26","7"
"2009-12-30 00:00:00","<java>","2","0","34","10","7"
"2009-12-30 00:00:00","<r>","","","1","","1"
"2010-01-02 00:00:00","<c++>","14","2","22","6","5"
"2010-01-03 00:00:00","<c++>","3","0","13","8","4"
"2010-01-03 00:00:00","<c>","2","1","8","3","1"
"2010-01-03 00:00:00","<sql>","2","0","6","1","2"
"2010-01-04 00:00:00","<c>","18","14","18","6","4"
"2010-01-05 00:00:00","<python>","1","0","15","6","5"
"2010-01-06 00:00:00","<java>","10","1","49","15","15"
"2010-01-07 00:00:00","<python>","7","0","27","23","10"
"2010-01-07 00:00:00","<sql>","0","0","7","14","2"
"2010-01-08 00:00:00","<c++>","23","7","56","18","10"
"2010-01-08 00:00:00","<scala>","3","0","3","","1"
"2010-01-09 00:00:00","<c#>","8","2","12","5","5"
"2010-01-10 00:00:00","<c#>","2","1","10","3","3"
"2010-01-10 00:00:00","<c>","6","1","16","1","5"
"2010-01-13 00:00:00","<c#>","25","6","56","17","18"
"2010-01-13 00:00:00","<c++>","23","6","55","32","11"
"2010-01-13 00:00:00","<r>","","","2","","1"
"2010-01-14 00:00:00","<c#>","20","2","43","3","16"
"2010-01-14 00:00:00","<java>","6","0","12","","3"
"2010-01-16 00:00:00","<python>","1","0","8","9","3"
"2010-01-16 00:00:00","<scala>","4","0","3","","1"
"2010-01-19 00:00:00","<c++>","21","1","29","4","6"
"2010-01-19 00:00:00","<sql>","5","0","12","10","5"
"2010-01-20 00:00:00","<c#>","13","1","13","3","5"
"2010-01-20 00:00:00","<c>","4","2","21","26","6"
"2010-01-21 00:00:00","<c++>","3","0","17","25","6"
"2010-01-21 00:00:00","<c>","3","0","7","1","2"
"2010-01-21 00:00:00","<ruby>","0","2","11","1","2"
"2010-01-22 00:00:00","<c#>","27","4","44","16","12"
"2010-01-22 00:00:00","<sql>","6","0","7","2","2"
"2010-01-23 00:00:00","<c++>","8","0","13","4","5"
"2010-01-23 00:00:00","<java>","15","1","17","8","5"
"2010-01-24 00:00:00","<java>","12","1","16","10","4"
"2010-01-24 00:00:00","<r>","","","1","","1"
"2010-01-25 00:00:00","<java>","19","4","43","31","11"
"2010-01-25 00:00:00","<python>","0","1","2","7","1"
"2010-01-25 00:00:00","<r>","1","0","3","","1"
"2010-01-26 00:00:00","<c>","4","0","10","2","3"
"2010-01-27 00:00:00","<c#>","21","3","40","18","14"
"2010-01-28 00:00:00","<c>","2","0","10","12","3"
"2010-01-28 00:00:00","<java>","17","3","36","10","11"
"2010-01-28 00:00:00","<sql>","1","0","6","5","3"
"2010-01-29 00:00:00","<c>","25","0","31","19","8"
"2010-01-29 00:00:00","<ruby>","4","0","5","2","3"
"2010-01-30 00:00:00","<python>","2","0","8","4","3"
"2010-01-31 00:00:00","<c++>","11","1","29","21","8"
"2010-02-01 00:00:00","<java>","3","0","9","3","2"
"2010-02-01 00:00:00","<ruby>","22","7","11","2","3"
"2010-02-03 00:00:00","<c++>","4","1","17","11","4"
"2010-02-04 00:00:00","<c#>","9","2","20","6","9"
"2010-02-04 00:00:00","<ruby>","0","0","3","","1"
"2010-02-04 00:00:00","<sql>","2","0","4","","1"
"2010-02-05 00:00:00","<python>","4","1","5","4","3"
"2010-02-08 00:00:00","<c#>","16","2","23","6","6"
"2010-02-08 00:00:00","<c++>","21","6","34","29","8"
"2010-02-08 00:00:00","<c>","15","2","7","","2"
"2010-02-08 00:00:00","<java>","8","2","42","26","11"
"2010-02-08 00:00:00","<r>","2","0","1","","1"
"2010-02-09 00:00:00","<python>","13","5","17","14","6"
"2010-02-09 00:00:00","<ruby>","1","0","4","2","2"
